site_id,ratings,text_reviews
ChIJg8Q6CrE0K4gRaobHJCOPjto,2,"Underwhelmed at best
Having flown in from NY to eat Chinese food,  this was quite the disappointment. 

The fish was fishy
The scallops were overcooked and under seasoned 
Roast pork,Dry and unflavorful...

The rest was okay. 
The duck and vegetables were probably the 2 better dishes.  

Not having suckling pig but featuring it on the special menu was amateurish, considering the special menu is a one pager that they did not need to provide.

Only saving grace was the service."
ChIJg8Q6CrE0K4gRaobHJCOPjto,1,"I will give 0 star if possible.
They have sneaked random stuff on my bill for three consecutive times. By all means, it cannot be human error, just their way of making extra money. Their attitude was horrible when I pointed out the extra fake order,  blaming me for not pointing things out. 
Always check your bill item by item, if you still consider going"
ChIJg8Q6CrE0K4gRaobHJCOPjto,3,Nice furniture. Tired linens and china. A bit pricey. 40 dollars with tax and tip for one dish. No charge for tea and 2 almond cookies. The jumpo scallops was a very good size portion.
ChIJ5xZG3rE0K4gRvK1yTr80ajA,5,"This place is so easy to miss! It's so unassuming and tucked away, and I'm really glad a friend suggested I go here! I would never have known, and would have missed out on a great place.

Everyone is so polite and friendly, and the food is super delicious and very reasonably priced. Very cozy atmosphere as well!"
ChIJ5xZG3rE0K4gRvK1yTr80ajA,4,"It’s an nice little spot in a good location. It’s got a lot of open space so it doesn’t feel cramped at all. The food itself was okay and very affordable, and you can tell they’ve got a great feel for the menu. However I’m not sure the ingredients are as fresh as they could have been, granted it’s tough to tell when it’s under a coating. Overall I really enjoyed this spot, and I look forward to coming back for a quick bite sometime soon."
ChIJ5xZG3rE0K4gRvK1yTr80ajA,5,The Food (Sea food Okonomiyaki) was great and service was super fast. Price is reasonable for two. Staff were very polite same as in Japan. Overall We are really happy for eveything. We will come back again. Thanks
ChIJ5xZG3rE0K4gRvK1yTr80ajA,4,"Was nice to try savoury Japanese pancakes. Ordered the chicken and shrimp pancakes, and green tea. The pancakes tasted good; was a bit salty for me but not bad."
ChIJ5xZG3rE0K4gRvK1yTr80ajA,5,"Delicious Japanese food! They gave us Nori (dried seaweed) in a shaker so you could have as much as you want. That's awesome!

The customer service was very friendly too."
ChIJryPxdrQ0K4gRCvPvr24FhjI,5,"Good food. Ours was a group of 4 people. We liked everything. The complimentary bread was warm and tasted good. Appetizer: we ordered a platter. Hummus was good. My friends liked the egg plant, I thought it was okay.

Main course. 
Kabob Platter: Lamb and chicken were good. 

For second main course dish, we ordered one pomegranate stew, that came with rice. It tasted good.

For shared meal of 1 appetizer and 2 main course dishes, shared between 4 moderate appetite people, the per head cost was $20."
ChIJryPxdrQ0K4gRCvPvr24FhjI,4,"Great variety of Persian foods including appetizer, main course, and dessert. They were well named and introduced in the menu in English. 
Restaurant has Persian style environment nice for the family to spend time. It is a good Persian restaurant accessible on Yong st. close to downtown. 
They have a TV there if you are planning to watch a live game.
Food was very delicious. It was a little pricey considering the quality and quantity, may be because it is located on Yong close to downtown.
Staff were very nice and treated us very well. They offered us free tea after dinner. They stayed longer as we were watching raptors game.
Thanks."
ChIJryPxdrQ0K4gRCvPvr24FhjI,5,Went there last night with a large group of friends and was thoroughly impressed by the service and food. Ryan and his team were kind and considerate with some of our dietary restrictions and did whatever they could to accomodate. They made us feel welcomed and would definitely come back. I highly recommend this restaurant :)
ChIJryPxdrQ0K4gRCvPvr24FhjI,5,"Service was top notch here. The owners were very accommodating to my son and I. Food was served quick and my kabob koobideh was juicy and hot, exactly the way I expected. Highly recommended"
ChIJryPxdrQ0K4gRCvPvr24FhjI,5,"Amazing food, very tender and fresh. Great and friendly service. Highly recommend!"
ChIJjRXFB640K4gRb4EiMDNEzAo,4,We came here for brunch and had so many different types of dishes to try.  I really like how they have vegan options (their chickpea dish as well as another stewed bean dish).  Everything was so delicious and very flavourful. I also really like how they have a tea room upstairs where you can enjoy some tea and desserts.
ChIJjRXFB640K4gRb4EiMDNEzAo,5,"The service was absolutely excellent! The staff were so friendly, helpful and courteous! The food was also amazing! I will definitely be back more than once! Thank you."
ChIJjRXFB640K4gRb4EiMDNEzAo,3,"Ok selection of middle Eastern food at reasonable prices. The quality has seemed to drop over time, but still a good place to grab a bite. The mango smoothie is a must have. My personal favorite is the planner kabob plate."
ChIJjRXFB640K4gRb4EiMDNEzAo,5,Awesome afghan dishes. The eggplant is so excellent that I almost started to forget my kabob! Worth every penny
ChIJjRXFB640K4gRb4EiMDNEzAo,4,"Environment is pretty clean and tidy, portion is large! The taste of the dishes over all are good! Just a little too salty for us! It is a nice place to take a try XD"
ChIJ53sEEsI0K4gRDPFl8bHsUxQ,5,Ive been eating these empanadas for 30 years love them. Very large and full of flavour. The chicken has hard boiled egg olives and loads of chicken extra yummy with their fresh salsa. Go and enjoy. I also really like the beef.
ChIJ53sEEsI0K4gRDPFl8bHsUxQ,5,Delicious and very hearty. My daughter loves it here and I went on a whim with her. Very clean restaurant which I really appreciate these days. I am always thankful when the staff also share that extra bit of care and they do. I highly recommend Jumbo Empanadas.
ChIJ53sEEsI0K4gRDPFl8bHsUxQ,5,This is the best place in Toronto for empanadas. We regularly revisit whenever we go there. Super friendly staff and great tasting food! Highly recommend!
ChIJ53sEEsI0K4gRDPFl8bHsUxQ,4,"I am not a huge fan of Chilean food, but this place is great! I ordered the sweet corn pie and it was delicious. This is a hidden gem that is worth checking out."
ChIJ53sEEsI0K4gRDPFl8bHsUxQ,4,"Very good empanadas, but no AC and it gets hot in there. Would definitely get the food again. Beef is better than chicken. Chicken was a bit dry."
ChIJyRlRaLU0K4gRatGG_keAqsM,4,"I like Vietnamese food, this was one of the first places that aimed to gentrify this segment of the restaurant market. I like the fusion approach, this could serve as a bridge to those having their first experience with Vietnamese food. Prices are a bit high when compared to when you pick up these same types of items in little mom and pop shops, but they package it in a clean and bright setting. If you're looking for good Vietnamese food, you probably could do better. If you're in it for a dining experience, sure, why not..."
ChIJyRlRaLU0K4gRatGG_keAqsM,4,"I really enjoyed the balance between meat and veg. The bread is super soft. I am a big fan of lean meat and the porc had a little too much fat, otherwise totally worth it. The walk from union took 25 min, no regrets!"
ChIJyRlRaLU0K4gRatGG_keAqsM,5,Unreal food. Proper attention to ingredients. Very very tasty. I constantly go to Banh Mi Boys locations when I am craving a properly made Bao and very fair prices. I often order way more than I need but enjoy every bite.
ChIJyRlRaLU0K4gRatGG_keAqsM,4,"The food is always good, the location right on Yonge is great. But I feel it is a little pricey for what it is. I get a lot more bang for my buck in Chinatown and more soul food, so will I keep visiting?"
ChIJyRlRaLU0K4gRatGG_keAqsM,5,Fantastic sandwiches! Line can be busy and they get through it really quick. Never had any complaints with anything I've tried
ChIJ75am68M0K4gRywTE5GXMPCw,4,"4 STARS 🌟 🌟 🌟 🌟 🌟 AWESOME
---
Absolutely love this restaurant. There is a reason why they've been around for such a long time and it's because it's a community favorite. The food is fresh and tasty. Staff are pleasant and the service is usually fast. It can be busy at times but the line goes fast. I highly recommend this location. 👍"
ChIJ75am68M0K4gRywTE5GXMPCw,5,The place was loud but that was to be expected of such a busy place. The variety of food was extensive and each dish was mouth-watering. I always recommend the curry cuttlefish because the dish is both unique and delicious. Great dim sum for a great value! Would 100% go again.
ChIJ75am68M0K4gRywTE5GXMPCw,5,"Food: 5 out of 5, Food is decent, not as fancy as uptown but very solid. If I have to be picky, I would say the clay pot rice could heated a little longer, so I could taste the cooked but not burned crispy rice. Other than that, no complaints.

Ambience: 4 out of 5, it's clean, cozy and decent place. It breaks the stigma of dirty downtown Chinese restaurants. Kids friendly too.

Services: 4 out of 5, they are friendly, only if you go there early, it's tough be friendly when you go there during the busiest time of the day.

Price: 4 out of 5, it's cheap. Dirt cheap for dim sum. 

Overall: 5 out of 5, To sum it up, cheap price with decent food, and OK services, what more can you ask for."
ChIJ75am68M0K4gRywTE5GXMPCw,5,"Best quality/value Chinese food.  This place is open until 4am as well.  If you are looking for quality at dinner or even after a night out, this is where to go.  It can be busy but they can accommodate a large number of people later at nights when the back room is open. Beef short ribs and BBQ Pork Buns are some of my favourites."
ChIJ75am68M0K4gRywTE5GXMPCw,5,"Dim sums to die for! I was walking around in China town. So many awesome restaurants,  cute little tea cafes and I stumble upon this restaurant. I am a vegetarian and I ordered stir fry vegetables dim sum. They were delicious! Soothing Jasmine tea just for dollar! And spring rolls! Love me some spring rolls! I am coming back with more friends!"
ChIJ0W8ERsQ0K4gRNJu8TsZGFxA,1,"Food was good, just like the other locations. Make sure to try the shredded pork with chili. But service was subpar. There was some kind of fly in the picked vegetable fish pot, and the waitress had no reaction except look up at the ceiling to see if the fly came from there. She didn't even apologize. We had to ask her to get another bowl, and she did that only. On top of that, the same server saw that we had two teapots, gave both of them a good shake to see how much was remaining, and left us with the one that was empty. Excuse me? We asked her to give us the other one back, and we watched as she gave the exact same one she took from us back- it was full. The older servers are extremely disrespectful to their co-workers, since we can understand what they were saying. I'll probably be sticking to the other Asian Legend locations."
ChIJ0W8ERsQ0K4gRNJu8TsZGFxA,5,"The food is amazing, we got it to go. (We were in a rush). It was ready so fast. It was hot, delicious, fresh, just absolutely perfect. The spicy 🌶 scale was accurate. Parking is available down the block (we have a giant truck).... we just used an above ground lot. You could park on Phoebe if it was the weekend/evening. (Free parking). The were extremely kind and gracious. Dad enjoyed the shrimp/pork wonton soup. (The meat was in the wonton). I got the spicy fried beef. Which was just great. Telling all my friends to go here. The portions are larger then average and worth exactly what you pay."
ChIJ0W8ERsQ0K4gRNJu8TsZGFxA,4,"Classic Chinese food, everything was really tasty and delicious. Service was good and everything came out promptly. Only reason it is not a 5 star is due to the amount of oil used but overall, a great spot!"
ChIJ0W8ERsQ0K4gRNJu8TsZGFxA,5,Awesome restaurant.. We had a private room for a birthday party and they took great care of us. The food was delicious.
ChIJ0W8ERsQ0K4gRNJu8TsZGFxA,1,The waitress was very rude. My friend didn’t pay the tip because of her terrible service. And she asked for it. This is Ridiculous.... Food taste good though
ChIJWeGuX8o0K4gR0CrzlkI2Z5c,5,"Fantastic service! Felt well taken care off as I took my friend for a lunch here. The prix fixe menu was varied and a good introduction to the restaurant. Food was flavourful! This is the kind of place where you want to savour your food,sit down and enjoy your meal. It is slightly more expensive as a lunch option but worth a try!"
ChIJWeGuX8o0K4gR0CrzlkI2Z5c,5,"My boss took me out here to eat for Xmas. It was fantastic. The Octopus was amazing, as this meat is very difficult to cook. Staff was fantastic and the restaurant was gorgeous. If you are looking for a nice restaurant downtown for a fancy date / meal come to this place."
ChIJWeGuX8o0K4gR0CrzlkI2Z5c,5,"Attended a work function here for dinner in the downstairs wine cellar. Excellent service, and great food paired with very good Portuguese wines. Would recommend both for group events as well as intimate meals."
ChIJWeGuX8o0K4gR0CrzlkI2Z5c,5,"Probably the best dining experience I had in Toronto. The quality and the freshness of the ingredients make for a dish full of flavors. The service is impeccable, the wine selection is interesting. A delight from the appetizer to the dessert."
ChIJWeGuX8o0K4gR0CrzlkI2Z5c,4,"We went here for a family wedding anniversary. Atmosphere is very inviting and the stuff are excellent! I had the mushroom risotto and it was to die for, absolutely delicious. Everyone was satisfied with their meals and a bonus was that our waiter spoke Portuguese, great for my in-laws who's English is limited!"
ChIJmYnI6tA0K4gRAqUS8Sz4RBc,5,"Kit Kat is a lovely restaurant. It has a unique charm and ambience, and is a wonderful place to spend an elegant evening out. The food itself is spectacular; I really enjoyed the Angel Hair Basilico. Each and every dish looks and tastes as though it was given a huge amount of individual attention. There is not a bad item on the menu. Al is also a treasure, and makes the entire experience exceptional – he is a generous man who really made us feel welcome with his quick wit and genuine interest in all his guests. Kit Kat is the finest restaurant in Toronto – no question! Can't wait to return again soon."
ChIJmYnI6tA0K4gRAqUS8Sz4RBc,5,"My colleagues and I wanted Italian food while in Toronto for a conference and we found Kit Kat on Google. We didn't realize it was a smaller restaurant, so we were worried they wouldn't have space for our party of 8. When I walked in, the owner saw the look on my face and instantly said ""How many people?"" I told him how many and he nodded and asked us to give him a minute. Before going to find us a table, he asked where we were from. I told him Indiana, then he went off in search of a table. Within minutes he was back and he said ""Indiana! This way!"" Despite the large size of our group and how busy the restaurant was, he found space for us. The rest of our experience was great. Our server, Jamie, was kind and attentive. The food was delicious. And the environment was superb. I particularly loved the tree of heaven and how the owner encouraged me to touch it and make a wish before leaving. Truly a great dining experience and I highly recommend going there!"
ChIJmYnI6tA0K4gRAqUS8Sz4RBc,4,"Had a great pasta dish and seafood special (plus salads and desserts). The staff was welcoming and friendly. The service, however was slow... we waited about 15 minutes to pay the check. Would be happy to return 😊"
ChIJmYnI6tA0K4gRAqUS8Sz4RBc,5,"I went for dinner with my dad and both of our meals were excellent! Best Italian food I have experienced only comparable to the food from an Italian relative. The service is fast and very welcoming. It is a perfect atmosphere for a work lunch, family gathering or a quick bite when spending the day downtown. 10/10 would recommend."
ChIJmYnI6tA0K4gRAqUS8Sz4RBc,5,"John, Al and our server Micheal for making our experience amazing.  Great food and the many servers that checked up on us during our evening really made us feel the exceptional service.  Thank you to all staff that love what they do.  My salmon was cooked to perfection and I can see why this gem has been around for 30 years.  I wish you many more successful years!"
ChIJWYMdhdM0K4gRbMQqRvZfb3c,5,"First stop in Toronto. Easy to find, we walked up and the pub is upstairs.
We missed the lunch rush, so it was quiet and we were seated right away. The pub is clean and while a little dark, it was clean and friendly.
We decided to try the fish and chips. They came out hot and crispy. And so good. The chips were fresh and wonderfully flavored. 
Service was great and nice."
ChIJWYMdhdM0K4gRbMQqRvZfb3c,3,"I was pretty excited to try this on my trip to Canada as the name seemed most definitely Canadian. The staff and service were phenomenal; everyone was eager to take care of us. However, the food was mediocre. I didn't care for the fries, and the burger was a bit too done. My son's fish was a bit rubbery and not very crispy. I was hoping to have found a fantastic place to eat but I suspect it's a better place to drink. The atmosphere was most definitely laid back with a moose head above the bar, cow's butts hanging from the wall, and an array of stereo equipment. The best part for me was that all of the televisions had hockey on, however, it was a Saturday night so I assume any bar in Canada would. Anyway, the overall experience was not terrible but I probably wouldn't come back on my next trip just for the food - I would need to order a few drinks."
ChIJWYMdhdM0K4gRbMQqRvZfb3c,5,"Always a great spot to go if you want a drink before catching a game. It's always been my go to. There's apparently a $100 drink club with a hidden menu which a lot of people are not aware of and they don't advertise it. Be warned it can get rather packed before a Blue Jays, Raptors or leafs game so come early if you want a seat. Also great for large groups. Service is great!"
ChIJWYMdhdM0K4gRbMQqRvZfb3c,4,I really enjoyed the food - the poutine was solid and the club sandwich was just right. Strong beer selection - I would have given five stars if my servers had been more helpful with beer selection. It wasn't that busy and I just got a rehash of the menu when I asked about local beers I was unfamiliar with. Great place to hang out though.
ChIJWYMdhdM0K4gRbMQqRvZfb3c,5,"I’ve come down to The Loose Moose almost every time I’m visiting downtown Toronto for Events and Concerts! Great menu and one of the best beer lineups in all of the province! Good finger food.l, and burger menu to help you out for either, Lunch and Dinner. I love coming down prior to Concerts. They even played KISS on there Large TVs while KISS was in the city for there End of the Road Tour! Great experience for the whole family! 

100% Recommend!"
ChIJ92TkJNA0K4gRjsJjl0N-1Uo,2,"Appalled by the service that my friends and I received when we went to dine at the restaurant. Food was less than mediocre. We were seated at the very back with no fan or air conditioning on a very hot day, we didn’t think much of it since our waiter was nice. During dinner the waiter proceeded to tell us that we can access the club using the freight elevator after dinner and would not need to pay cover, all we have to do is inform the elevator operator. The elevator operator took us back to the lobby and insisted we stand in line and pay cover as the elevator entrance to the club was blocked “only for that day”. I proceeded to inform him that “it was unfair” he shrugged his shoulder and walked away with no care in the world. Luckily the bouncer outside heard me being annoyed and asked what I was angry about? When I told the bouncer about the elevator operator, the bouncer rolled his eyes and allowed us to bypass the line and enter the club. My friends and I didn’t pay to go to this restaurant to experience racism. None of us will be returning there for food, drinks or to go clubbing."
ChIJ92TkJNA0K4gRjsJjl0N-1Uo,5,"We went when they were having the Summerlicious. It was a very nice experience for all of us (5). Great food, amazing service from the door entry, elevator& to our table service. We will definitely visit again."
ChIJ92TkJNA0K4gRjsJjl0N-1Uo,5,"I attended an even that was hosted here. The attendants were very tidy, friendly, and made sure there weren't any dirty dishes laying out longer than 5 minutes. They were quite on top of things."
ChIJ92TkJNA0K4gRjsJjl0N-1Uo,2,Dessert in the course menu was a joke. Supposed to chef’s surprise. It was just chocolate sauce in a cup  with 6 pieces of fruits. No effort by the chef for sure. The service was good though.
ChIJ92TkJNA0K4gRjsJjl0N-1Uo,5,"I had my wedding reception here and I cannot thank the staff enough for making it the most amazing day! The service was perfect from the first inquiry we made, right through to the day of the event. The menu was perfect, and they where more then willing to accommodate any changes we requested. It was a perfect day made perfect by the amazing staff at the Fifth and Terrace."
ChIJ6-dbnMw0K4gRPcgnC8nImmg,3,"The food looked like it was cooked some time ago and was kind of cold and dry. The colours of the food just seems outrageously bright. An unnatural colour for cheese. I feel that the quality of the food relative to the price is not quite warranted. However I will say that the service was pleasant and the atmosphere and furnishing is fairly nice. I was so hungry I ate everything before I took a photo, I regret that."
ChIJ6-dbnMw0K4gRPcgnC8nImmg,5,"Great food, environment, service and view of the city was to die for... Desert could have been better!
We got the tasting menu, and it was totally worth it! I asked for the seafood menu (I don't eat meat) and they were able to adjust as needed. Their cocktails were great too! Will come back!"
ChIJ6-dbnMw0K4gRPcgnC8nImmg,4,"Excellent experience here! A friend and I were greeted and seated very quickly. I got the eggs benny and we probably waited only 10-15 minutes.   Friendly and quick service. The prices are decent as well. Overall, really solid breakfast/brunch place. I liked how you could substitute your side for something healthier like seasonal fruits!"
ChIJ6-dbnMw0K4gRPcgnC8nImmg,5,"Great place to have breakfast!! My girlfriend and I recently decided to try it out and was immediately impressed. Great atmosphere and great staff, and on top of that the food was great! Our waitress was really great and we had a amazing time!! Try it out!"
ChIJ6-dbnMw0K4gRPcgnC8nImmg,3,"Eggspectation is an average breakfast restaurant with many options and a great environment. The food was as good as expected. I got the Eggsuberant. Overall it was a decent meal with large proportions. The pancakes were good, the ham was delicious, but the potatoes were a bit bland.

I went when this restaurant was very busy so my wait time to be served as very long as well. Just be prepared for long wait times if you visit at peak times."
ChIJndEqZLU0K4gRR7kPmssVKdk,5,"Above average food and craft beer menu. I enjoyed the spicy pig burger, haddock fish & chips and bacon caramel mini donuts. Each dish was well executed with attention to detail and quality ingredients. Excellent service. The venue was great for watching Raptors playoff game (a few minor audio glitches). Switch to in-house music during commercial breaks was a nice touch."
ChIJndEqZLU0K4gRR7kPmssVKdk,1,"Terrible service if you want something fast. The bartenders are nice but I've come in here 3 times now and it seems as though the more they get busy, the slower it gets. 

Last night I came in for a quick shot, and it took 10 minutes to get someone's attention. Sunday night. The bar was at 30% capacity. 

I hope management can prioritize time as an agenda for bartenders. Your space has the coolest decor and classic music. Maybe a pep talk with the bartenders can help them at least acknowledge someone when they walk in. At least acknowledge that they will be right with me. Instead, they ignore until they have time. 

Probably won't be back."
ChIJndEqZLU0K4gRR7kPmssVKdk,5,"It’s always a fun time at Dukes. The atmosphere is relaxing. There’s almost always a great movie on one of the TVs and nostalgic music videos on other TVs. They of course also put the big game on and fans gather to watch. Trivia night is a blast too!
Pub fare is great. I highly recommend the chicken wing and chicken fingers. But pretty
much all the food is great and reasonably priced. Looking for something healthy? I highly suggest the Big Bitchin Salad with avocado! 
Most importantly, the beer selection is vast, and includes local micros and rotating taps."
ChIJndEqZLU0K4gRR7kPmssVKdk,2,"Not what it used to be. Service is...well there is none. Went to grab a few beers and a burger, I got the food menu and waitress never came back but chatted up other staff. Even an empty glass no one came back. She then disappeared and someone else settled the bill with me. Unfortunately that's the last time I'll visit. Dukes was amazing 1-2 years ago, not sure what changed."
ChIJndEqZLU0K4gRR7kPmssVKdk,5,"We stopped for a drink after work.  The beer selection was good, the atmosphere was fun.  My vegetarian friend didn't find much he wanted to eat on their menu, but that's the same as most bars.

Overall a good spot."
ChIJEbBG-dE0K4gRx9dxOlYyldY,5,"I loved it! The pork belly buns were delicious, fried chicken was great, dipping ramen had awesome flavour. Try the chili chicken rice cakes!

The little cooler room where they keep the desserts has a good selection, including their famous compost cookies and crack pie. Remember to refrigerate them when you get home. Can't wait to go again!"
ChIJEbBG-dE0K4gRx9dxOlYyldY,3,"Always love the pork ramen I get here. The pork is soft, the egg is light, and the noodles are springy. Soup base is a little salty/spicier than I would have liked, but it's still good. I got their chicken wings and for $12, it's not very worth it. After my meal, I always go upstairs to their milk bar to buy cookies and truffles 😋"
ChIJEbBG-dE0K4gRx9dxOlYyldY,5,"Went for lunch and was not disappointed. Service is astonishingly quick, courteous and the food comes out with little delay. The menus offer a wide variety of options, all fantastic. Perfect for a quick bite!"
ChIJEbBG-dE0K4gRx9dxOlYyldY,5,"Went to the NYC location years ago and it was fantastic. Gave the Toronto location a try yesterday and was blown away. We got about 6 different items on the menu, and each plate kept getting better and better. Thank you for yet another amazing experience"
ChIJEbBG-dE0K4gRx9dxOlYyldY,1,"I tried here three times, and it used to be pretty good. However, my recent visit was terrible. There was absolutely NO TASTE AT ALL. Can't feel any flavour. It was very disappointing. Service was very bad too. 
If you like Ramen, there are many alternatives in downtown Toronto.."
ChIJF5oEb8I0K4gReAJi5QHFxOA,5,"The food was great and the service was great too. Great selection of pizzas and other options as well. We visited with someone who knows authentic Italian food, and this place was the best she'd tasted outside of Italy! We had a great time celebrating a birthday- it was easy to make reservations online. It was easy to find street parking, even though we parked a block over. Would recommend this place for sure, and will probably revisit."
ChIJF5oEb8I0K4gReAJi5QHFxOA,5,"Amazing!  Very authentic pizza that is hard to find anywhere in North America.  You have to try this place, soooo good.  They have an amazing dessert pizza too.  Warning though, your normal chain pizza will never taste the same now that you will know what real pizza tastes like.  Best pizza I have ever had..."
ChIJF5oEb8I0K4gReAJi5QHFxOA,5,"Ah Via Mercanti where the atmosphere is nice, the wait is expected, the double stacked pizza is delicious! They bring the pizza makers straight from Italy so you can eat a real Italian pizza served the way it should be! Did I mention the wood over?"
ChIJF5oEb8I0K4gReAJi5QHFxOA,5,I saw this place on You Gotta Eat Here on Food Network and everything looked so great. We went there for dinner and the pizza was heavenly. I am definitely going back until I have tried everything on the menu :)
ChIJF5oEb8I0K4gReAJi5QHFxOA,5,Quick lunch. Pizza and salad special. Quenched my craving for the best chewy crust to be found outside Italy
ChIJN1MVTNA0K4gR5xXmB8cv8AI,4,"If you like country... This is your bar. It gets rowdy late night and everyone is drinking and dancing the night away
 They have a bull you can ride- for free! I rode it multiple times as it's quite entertaining. Would have received 5 starts but the Irish guy managing the bull controls had MAJOR attitude."
ChIJN1MVTNA0K4gR5xXmB8cv8AI,5,"This is my favourite place in Toronto. Music is always good, dance floor is always packed and everyone is always having a good time. The only country bar I go to!"
ChIJN1MVTNA0K4gR5xXmB8cv8AI,5,"My friends and I look for affordable fun things and this fit the bill.  Thursdays there was no cover charge and $35 plus tax and tip gave use a great prix fixe meal - free drink to start, pulled-pork stuffed cornbread or other appetizer, great burger or other main course, and a dessert or shot - plus all the entertainment we could want.  Our server was excellent as were all the staff - friendly, attentive, and not rushing us through.  I tried to ride the bull (one ride free) - now I can say I did it - 'nuff said!  We had some line dancing lessons; as well, a good number of the other people there were regulars and really helpful so we didn't feel like idiots.  It would be a great place to go even if someone is on their own, and I really liked the music -- it was also at a level that you could still hear and talk with friends.  Really felt at home and this is a great place for events."
ChIJN1MVTNA0K4gR5xXmB8cv8AI,5,Fun atmosphere. The music is fun and dancing the night away to some country music isnt so bad. They also have a mechanical bull for added entertainment
ChIJN1MVTNA0K4gR5xXmB8cv8AI,5,Great place to go with friends. Tones of menu items and fun friendly staff. Tones of selection in seating. Had a great time the other night with a bunch of friends. Will go back again. Does not disappoint for any time of the day or day of the week.
ChIJyUsC3s80K4gR2Svsdtv57Es,4,"Great place to spend a Friday, Saturday or Friday night. Very busy at the line up so you will have to wait for a bit. Has patio and servers are usually nice. Drinks are good and not too expensive. Food is affordable as long as you don’t put extra stuff that will make you pay more.The atmosphere is nice but very loud so it might be a challenge for you to hear your friends."
ChIJyUsC3s80K4gR2Svsdtv57Es,4,"Everything was really good from food,  ambience,  price, crowd etc etc.  We (group of 8)  people really enjoyed there. We spend around 2-3 hours it was worth spending the time 😀.  The waitress was also good and friendly.  Beers orders were coming quickly but food took time. We ordered nacho that those were good with the beer. Couple of beers and Nacho will cost around 30-40 CAD per person but worth trying the place"
ChIJyUsC3s80K4gR2Svsdtv57Es,5,"Cool place. I'm a tourist from NC. This place reminds me of the places I hung out when I was a poor college student in the 80s. Cheap eats for downtown Toronto and the food was good. Drinks cost more than the food, but in line with Toronto prices. The staff is friendly and attentive even though they were extremely busy."
ChIJyUsC3s80K4gR2Svsdtv57Es,1,"I’ve been to this location once and had an unpleasant experience. Wait times were extremely long which is understandable considering the food is very inexpensive and there aren’t enough tables. The atmosphere was fairly dark and unhygienic, you basically had to yell to speak to someone to a person sitting at your table. I had to send back my food due to the bun of my burger being cold and when the “fresh” burger was delivered it was just as bad as the first. 

Came back a second time, same experience. Mac and cheese was thoroughly coated in black pepper and processed cheese.
You get what you pay for, definitely twice too many."
ChIJyUsC3s80K4gR2Svsdtv57Es,4,"Every food item is $5.95. Despite that, the portions are good. More than you'd expect for that price. The quality is good too. Much better than what a fast food place would offer for that price. However, there's usually a bit of a wait for the food. Saturday afternoon and it's about 30 minutes. If you want a cheap meal and have some time to relax on their patio it's a good choice.
This place is PACKED on a weekend evening though. Expect a large line to get in. 
Also, the music inside is LOUD. At 2pm on a Saturday you have to nearly shout to talk across a table indoors. Evenings it's worse."
ChIJX7GFAGQtK4gR6r2AAt35J_w,4,"Came for a small birthday gathering. The food is pricey and the place is loud, but the hospitality cannot be beat. The food isn't bad, just very small plates. Lots of variety of tastes and good quality.

When we told them it was a birthday, they came out with a sign and had the whole staff sing. It was very enjoyable and we loved their friendliness. The place is clean and good looking. Seats could be more comfortable, but it works for their style of decor. Would like to come back to try more specials."
ChIJX7GFAGQtK4gR6r2AAt35J_w,5,"We went on a Wednesday evening at 7:00pm. No lines, no waiting, and we got a seat on the patio. The welcome was enthusiastic and the service was very attentive. Even though there were very few people on the patio, the servers came to check on us often to refill our waters and ask how our meal was. 

The price for the dishes are average to what other Izakayas. The taste was fresh and flavorful. 

I highly recommend getting the baked oysters. It's not a whole oyster but oyster pieces baked in cheese and spinach. They take a bit of time so make sure to order it early."
ChIJX7GFAGQtK4gR6r2AAt35J_w,2,"Edit: 4 stars down to 2.

No idea what has happened to this place. The food has become pretty mediocre at best. The staff is unfriendly. The service is pretty bad. 

Tonight there was a hair in my Karaage, they offered nothing. We had to request that it should be removed from out bill. Picture included. 

Great food. Lovely atmosphere. Though the staff and the food is sometimes a crapshoot. We've been there for literally one of the best meals of our lives and we've been there for a really disappointing meal experience. I've posted many great photos. And this place is my go to dinner location. Sometimes when they are very busy they either don't notice you or they deliver food that isn't their best. I'll definitely be back again next week. They are always very polite."
ChIJX7GFAGQtK4gR6r2AAt35J_w,5,It was really busy when we went. But the food is so great. The Japanese tapas were delicious. We got the cheese oysters and the calimari which I would totally recommend. The service was really great and it's worth coming back to
ChIJX7GFAGQtK4gR6r2AAt35J_w,5,"Authentic and hip, this is a restaurant that thrives! Excellent eclectic dishes, versatile  menu, welcoming atmosphere, caring staff who make your experience fun! A fairly spacious patio adds to the slightly quieter pleasure of meeting with company out in the open,  overlooking a quieter street off the busyness of Yonge. Two 👍👍"
ChIJgZGqX8o0K4gR13cE_3RaqR8,5,"Just had my first experience at the Queen and Beaver and am looking forward to making it my new neighbourhood haunt. Had the mussels, ploughman's board and sticky toffee pudding and a variety of great bar selections. Everything was nostalgic and deeply satisfying. The serving staff (Mark, Ali, Jacob) set a wonderful tone and we’re great at answering our many questions. The atmosphere is cozy and inviting, if you’re reading this please don’t take the upstairs leather brown couch because it’s mine!!"
