lat,lng
43.66926,-79.48578
43.71632,-79.23272
43.64426,-79.4554
43.60186,-79.50101
43.73649,-79.50826
43.60213,-79.5016
43.66487,-79.38391
43.60064,-79.50262
43.60246,-79.5013
43.60044,-79.50258
43.64334,-79.3795
43.60202,-79.50282
43.67438,-79.30499
43.64328,-79.38216
43.6598,-79.44937
43.67089,-79.48569
43.70898,-79.39853
43.66978,-79.48752
43.63968,-79.53398
43.70437,-79.51931
43.67116,-79.48704
43.76559,-79.46542
43.66389,-79.3721
43.66871,-79.48086
43.60864,-79.49475
43.63581,-79.42766
43.66131,-79.38056
43.66043,-79.37717
43.76079,-79.40894
43.63818,-79.43757
43.76641,-79.4652
43.64626,-79.42208
43.66471,-79.33437
43.70052,-79.29076
43.67468,-79.44288
43.64507,-79.37719
43.65356,-79.40029
43.75999,-79.41205
43.66466,-79.33508
43.66461,-79.33361
43.76078,-79.403
43.66497,-79.33317
43.66656,-79.42591
43.67857,-79.45524
43.66587,-79.33327
43.66642,-79.3336
43.66412,-79.33466
43.66413,-79.33326
43.6649,-79.33331
43.6644,-79.33439
43.64822,-79.39155
43.65251,-79.36993
43.64275,-79.3821
43.74121,-79.24219
43.66208,-79.33485
43.66915,-79.56085
43.78463,-79.4471
43.64386,-79.37628
43.64745,-79.39214
43.67138,-79.39422
43.64306,-79.38292
43.64182,-79.41164
43.69244,-79.42238
43.78381,-79.39724
43.69836,-79.44187
43.6788,-79.3536
43.64211,-79.38121
43.69274,-79.27232
43.64706,-79.47857
43.67253,-79.40068
43.67871,-79.47644
43.7004,-79.52511
43.80571,-79.22902
43.69776,-79.39192
43.75082,-79.40811
43.64444,-79.39011
43.65628,-79.43991
43.69169,-79.31517
43.65471,-79.38534
43.63798,-79.56693
43.65356,-79.39502
43.64294,-79.38161
43.64145,-79.42343
43.66684,-79.37887
43.65616,-79.35341
43.66118,-79.3365
43.67785,-79.47742
43.65695,-79.47914
43.81433,-79.33681
43.77145,-79.35432
43.77321,-79.35564
43.64187,-79.40636
43.64808,-79.37703
43.71004,-79.33447
43.71031,-79.39459
43.75991,-79.41164
43.76066,-79.40875
43.76069,-79.41065
43.66491,-79.4048
43.6878,-79.35114
43.65438,-79.37393
43.69209,-79.31515
43.65571,-79.37453
43.70861,-79.40046
43.67053,-79.37582
43.73529,-79.4854
43.75397,-79.43779
43.69866,-79.27904
43.64529,-79.40716
43.79156,-79.42921
43.6794,-79.42731
43.65675,-79.4659
43.65473,-79.39615
43.64149,-79.38241
43.77598,-79.41479
43.65494,-79.39677
43.65377,-79.39558
43.78396,-79.4148
43.65325,-79.39556
43.66957,-79.39402
43.65378,-79.39499
43.65903,-79.3855
43.64209,-79.38124
43.63989,-79.39278
43.65538,-79.39667
43.64066,-79.39561
43.65392,-79.42978
43.65348,-79.48472
43.70161,-79.37227
43.668,-79.40798
43.65543,-79.45831
43.72755,-79.25425
43.77996,-79.39263
43.77702,-79.23149
43.75153,-79.31293
43.65971,-79.41111
43.641,-79.38261
43.69426,-79.39709
43.76744,-79.49759
43.63902,-79.39688
43.67004,-79.38434
43.75927,-79.31984
43.72908,-79.26513
43.76351,-79.50523
43.64966,-79.38111
43.64029,-79.39741
43.6497,-79.41682
43.64291,-79.38226
43.72201,-79.4599
43.66461,-79.41748
43.74094,-79.26828
43.64155,-79.38258
43.74025,-79.26673
43.64668,-79.39345
43.641,-79.38237
43.70696,-79.41445
43.66506,-79.38231
43.65021,-79.38724
43.64051,-79.38394
43.65328,-79.38874
43.67065,-79.40393
43.76554,-79.34406
43.82804,-79.28807
43.77369,-79.3457
43.66446,-79.38157
43.72388,-79.61643
43.64365,-79.3816
43.60006,-79.49901
43.69616,-79.31537
43.64044,-79.42458
43.70267,-79.27343
43.64859,-79.41054
43.75764,-79.59484
43.64264,-79.3816
43.67863,-79.54993
43.69425,-79.32116
43.72276,-79.40439
43.63967,-79.4005
43.7828,-79.40519
43.75827,-79.40673
43.7242,-79.61522
43.64473,-79.43988
43.72535,-79.61495
43.72424,-79.61659
43.60924,-79.55061
43.7703,-79.39151
43.78415,-79.41568
43.6447,-79.38832
43.76962,-79.2118
43.66981,-79.39373
43.66605,-79.38745
43.69281,-79.39538
43.66744,-79.44714
43.7061,-79.46694
43.64124,-79.38285
43.64267,-79.3826
43.64259,-79.38127
43.76154,-79.38988
43.78034,-79.33694
43.65197,-79.35607
43.65578,-79.35473
43.71779,-79.56547
43.7177,-79.56565
43.71553,-79.56375
43.63803,-79.4161
43.75584,-79.40693
43.66514,-79.32585
43.71319,-79.35551
43.65604,-79.40013
43.78059,-79.41846
43.70138,-79.39674
43.6432,-79.38293
43.66518,-79.40728
43.66358,-79.4083
43.67027,-79.38202
43.73719,-79.30441
43.64831,-79.38862
43.7386,-79.30636
43.63806,-79.40027
43.69903,-79.46399
43.63749,-79.42134
43.66161,-79.3798
43.66793,-79.38056
43.76863,-79.49637
43.64115,-79.39788
43.64175,-79.44004
43.63841,-79.38945
43.65591,-79.41425
43.77113,-79.35624
43.69029,-79.40245
43.63792,-79.39767
43.64253,-79.37975
43.71608,-79.2453
43.76676,-79.50277
43.76677,-79.50288
43.65137,-79.36719
43.65783,-79.44462
43.71765,-79.56568
43.64716,-79.39389
43.75372,-79.27898
43.66203,-79.36486
43.64858,-79.39378
43.75262,-79.44548
43.64829,-79.39227
43.64828,-79.39181
43.6563,-79.35362
43.64916,-79.39125
43.78568,-79.17925
43.79701,-79.21846
43.79015,-79.43185
43.79169,-79.33016
43.64094,-79.39643
43.76365,-79.40669
43.64329,-79.37759
43.67268,-79.38657
43.70954,-79.30937
43.76889,-79.41162
43.75687,-79.40642
43.67203,-79.43755
43.64295,-79.3813
43.67632,-79.46163
43.64413,-79.4098
43.64697,-79.41986
43.64423,-79.39106
43.75971,-79.40813
43.65261,-79.43649
43.65388,-79.43735
43.66617,-79.38878
43.65185,-79.43667
43.77284,-79.42568
43.643,-79.38246
43.65061,-79.40265
43.6616,-79.40918
43.76457,-79.40682
43.65418,-79.47908
43.78045,-79.33066
43.73614,-79.5922
43.637,-79.40168
43.65841,-79.38515
43.63669,-79.39769
43.67227,-79.3279
43.67805,-79.30976
43.62644,-79.47703
43.64465,-79.38963
43.64472,-79.39018
43.64281,-79.3811
43.64259,-79.38162
43.65479,-79.45312
43.6526,-79.38355
43.65283,-79.36157
43.7976,-79.41087
43.65204,-79.35775
43.64439,-79.38965
43.64302,-79.41448
43.67378,-79.4008
43.77191,-79.38087
43.76227,-79.41036
43.63886,-79.39886
43.6546,-79.41172
43.68932,-79.30997
43.76237,-79.40908
43.66998,-79.37402
43.76796,-79.50333
43.76665,-79.50254
43.67002,-79.39383
43.69885,-79.30202
43.6422,-79.4047
43.64355,-79.38971
43.64155,-79.38105
43.64708,-79.39472
43.81864,-79.30702
43.63772,-79.39749
43.64224,-79.38227
43.73671,-79.26285
43.72214,-79.25056
43.79581,-79.21238
43.65836,-79.37365
43.64127,-79.38295
43.64507,-79.38813
43.66148,-79.3837
43.76867,-79.22463
43.68011,-79.44752
43.66124,-79.37775
43.65038,-79.39521
43.66755,-79.37556
43.64381,-79.39299
43.7696,-79.49872
43.68426,-79.34613
43.64241,-79.38165
43.64282,-79.38201
43.63902,-79.39825
43.66057,-79.42344
43.64218,-79.41782
43.77179,-79.34457
43.65628,-79.35508
43.75832,-79.39697
43.6379,-79.39787
43.63824,-79.40563
43.7915,-79.36968
43.76008,-79.39058
43.7601,-79.39119
43.65718,-79.44126
43.68692,-79.39855
43.66406,-79.4428
43.69361,-79.44124
43.64899,-79.37404
43.67525,-79.43576
43.73851,-79.50223
43.65981,-79.38202
43.64286,-79.38098
43.62524,-79.47814
43.75774,-79.42008
43.64518,-79.38907
43.78104,-79.40505
43.78015,-79.40448
43.66143,-79.42324
43.65626,-79.36533
43.6713,-79.39342
43.67114,-79.394
43.67107,-79.39413
43.75893,-79.41284
43.66727,-79.37502
43.70704,-79.39399
43.65192,-79.43446
43.65464,-79.44272
43.65451,-79.44229
43.65618,-79.4415
43.75752,-79.27917
43.65177,-79.45475
43.75763,-79.40918
43.64357,-79.40251
43.63829,-79.39769
43.64084,-79.42454
43.76041,-79.41056
43.70983,-79.5077
43.78647,-79.44354
43.65256,-79.45431
43.78335,-79.43823
43.67131,-79.39415
43.64777,-79.37546
43.64009,-79.39402
43.64638,-79.3779
43.67707,-79.39656
43.64013,-79.39779
43.64013,-79.39776
43.64115,-79.37994
43.77965,-79.39442
43.67664,-79.39696
43.74003,-79.50253
43.69465,-79.33626
43.63787,-79.40116
43.62203,-79.52022
43.63762,-79.40498
43.78182,-79.40548
43.68595,-79.31191
43.68605,-79.31078
43.68704,-79.3107
43.68559,-79.31192
43.68544,-79.31
43.68555,-79.31189
43.64,-79.42386
43.64538,-79.39295
43.64431,-79.38992
43.78104,-79.40422
43.78012,-79.40586
43.66011,-79.45221
43.8117,-79.35145
43.66583,-79.37524
43.77618,-79.34705
43.74692,-79.39351
43.64104,-79.39138
43.77877,-79.41725
43.69604,-79.29722
43.76625,-79.50478
43.66406,-79.37804
43.63849,-79.40187
43.78609,-79.3837
43.68118,-79.54637
43.78664,-79.38414
43.78672,-79.38467
43.64061,-79.37929
43.77966,-79.4051
43.66314,-79.32687
43.69837,-79.43892
43.66604,-79.4673
43.63671,-79.51137
43.65941,-79.34649
43.64153,-79.39676
43.69649,-79.53556
43.72089,-79.60249
43.64182,-79.42331
43.64412,-79.3942
43.70718,-79.34082
43.8116,-79.34997
43.78052,-79.39421
43.76753,-79.50462
43.66138,-79.42834
43.64639,-79.39311
43.64054,-79.38312
43.67093,-79.38345
43.64119,-79.38273
43.64254,-79.38132
43.64366,-79.4053
43.76626,-79.50306
43.67715,-79.46596
43.65468,-79.4424
43.66505,-79.38441
43.64051,-79.39705
43.67614,-79.55325
43.77445,-79.34235
43.63671,-79.43564
43.66964,-79.53737
43.70099,-79.25765
43.68047,-79.30895
43.66997,-79.39334
43.69038,-79.44298
43.7608,-79.41202
43.66921,-79.39373
43.64117,-79.38224
43.6517,-79.37265
43.71535,-79.45542
43.65013,-79.36514
43.67141,-79.40021
43.64993,-79.40519
43.64988,-79.38905
43.76263,-79.37148
43.70543,-79.42245
43.6614,-79.42641
43.68687,-79.26861
43.6715,-79.3948
43.78418,-79.39551
43.78551,-79.39679
43.67123,-79.39421
43.67749,-79.35716
43.78496,-79.39627
43.66987,-79.39341
43.67081,-79.39419
43.7827,-79.39345
43.78058,-79.39577
43.66638,-79.40471
43.78555,-79.39467
43.65021,-79.38805
43.7133,-79.25077
43.66526,-79.44175
43.64451,-79.40355
43.65921,-79.38459
43.64259,-79.38163
43.70033,-79.27547
43.78027,-79.31253
43.64114,-79.39984
43.78421,-79.3221
43.78176,-79.39533
43.78491,-79.39524
43.66337,-79.34257
43.78557,-79.39546
43.78526,-79.39459
43.78547,-79.39605
43.78468,-79.39493
43.65844,-79.4028
43.78116,-79.39487
43.78114,-79.3957
43.78063,-79.39578
43.7819,-79.39513
43.68325,-79.33672
43.64094,-79.39701
43.65737,-79.37571
43.6552,-79.36062
43.66222,-79.34094
43.63896,-79.53651
43.6396,-79.41506
43.78036,-79.39411
43.6654,-79.38204
43.63987,-79.3992
43.66433,-79.38113
43.69888,-79.43443
43.65092,-79.38295
43.69023,-79.50237
43.68605,-79.34153
43.78083,-79.39559
43.63901,-79.38266
43.78241,-79.39502
43.7119,-79.3949
43.69985,-79.55742
43.78476,-79.39784
43.73474,-79.59187
43.64072,-79.39281
43.64377,-79.43446
43.637,-79.41658
43.66722,-79.40647
43.78483,-79.39505
43.65997,-79.3809
43.67988,-79.43974
43.64445,-79.40945
43.64394,-79.392
43.64032,-79.39719
43.67604,-79.47872
43.81979,-79.21063
43.64427,-79.3913
43.66611,-79.43053
43.78228,-79.39372
43.6665,-79.3818
43.77192,-79.43328
43.64529,-79.36355
43.65646,-79.41701
43.78696,-79.4285
43.64591,-79.39332
43.64237,-79.38262
43.64526,-79.38879
43.7659,-79.41488
43.64704,-79.3916
43.70687,-79.31158
43.65933,-79.36164
43.76895,-79.40078
43.79207,-79.28069
43.68572,-79.42046
43.69872,-79.51488
43.64803,-79.39336
43.77006,-79.34939
43.64201,-79.38184
43.66308,-79.42633
43.64131,-79.38157
43.6605,-79.43286
43.6948,-79.29632
43.69363,-79.31407
43.67005,-79.39326
43.7331,-79.47857
43.68454,-79.29005
43.64465,-79.37559
43.66053,-79.43003
43.69131,-79.47405
43.7344,-79.47777
43.79082,-79.40598
43.68917,-79.41327
43.6602,-79.43756
43.64472,-79.52775
43.64223,-79.38088
43.72356,-79.56297
43.68238,-79.29716
43.66604,-79.42436
43.64739,-79.45224
43.67322,-79.32166
43.75308,-79.49676
43.67705,-79.47629
43.64452,-79.5293
43.66031,-79.37244
43.72408,-79.50519
43.65956,-79.37453
43.7723,-79.20778
43.64075,-79.3965
43.6586,-79.38409
43.6407,-79.39487
43.67192,-79.44067
43.64207,-79.43799
43.6711,-79.38883
43.77305,-79.24872
43.7842,-79.38192
43.72626,-79.40139
43.64515,-79.42238
43.81823,-79.30752
43.69986,-79.48238
43.63869,-79.39263
43.63339,-79.48645
43.75975,-79.42544
43.66282,-79.38228
43.69714,-79.39562
43.76037,-79.40983
43.63974,-79.39767
43.63938,-79.39756
43.65643,-79.37911
43.73095,-79.40211
43.71227,-79.39212
43.64434,-79.38089
43.77914,-79.45297
43.815,-79.22977
43.65996,-79.38287
43.70503,-79.46615
43.66119,-79.37844
43.6594,-79.37799
43.63933,-79.41523
43.65323,-79.56297
43.6398,-79.39971
43.65006,-79.42751
43.64278,-79.38083
43.78918,-79.27642
43.78081,-79.41772
43.64133,-79.42501
43.64015,-79.39846
43.7874,-79.16292
43.65955,-79.45583
43.67909,-79.35169
43.67575,-79.44997
43.714,-79.45466
43.67004,-79.48658
43.67924,-79.35194
43.67931,-79.35371
43.64068,-79.39489
43.67021,-79.42163
43.65524,-79.41986
43.66217,-79.38604
43.65451,-79.36371
43.66867,-79.42385
43.66981,-79.40479
43.70218,-79.426
43.6833,-79.39713
43.73389,-79.2145
43.6424,-79.41075
43.63824,-79.40356
43.66091,-79.41029
43.64268,-79.38279
43.66612,-79.30718
43.64294,-79.38301
43.6698,-79.39392
43.77557,-79.41369
43.66991,-79.37655
43.75999,-79.41064
43.76068,-79.41049
43.67368,-79.43735
43.7595,-79.41023
43.75946,-79.41084
43.76105,-79.41155
43.641,-79.38231
43.64285,-79.38258
43.64434,-79.37978
43.6498,-79.38247
43.77691,-79.32791
43.64468,-79.4397
43.77346,-79.43614
43.64961,-79.38242
43.6599,-79.45049
43.65848,-79.35613
43.6581,-79.35837
43.67923,-79.33879
43.66833,-79.44509
43.62185,-79.52198
43.72484,-79.61572
43.7793,-79.39411
43.64858,-79.39206
43.63957,-79.41269
43.76875,-79.49653
43.645,-79.38848
43.65329,-79.40083
43.78177,-79.32484
43.79935,-79.4079
43.64681,-79.39216
43.64127,-79.38225
43.73211,-79.30108
43.64392,-79.39054
43.64579,-79.39461
43.64474,-79.38851
43.79238,-79.12826
43.65367,-79.39564
43.79424,-79.12979
43.67125,-79.3941
43.64121,-79.38226
43.75886,-79.42458
43.63944,-79.39835
43.64237,-79.38087
43.76911,-79.3879
43.70342,-79.3998
43.66113,-79.38436
43.64235,-79.38129
43.78222,-79.39911
43.78469,-79.32567
43.68057,-79.4432
43.76875,-79.49758
43.77384,-79.41774
43.65002,-79.38823
43.72121,-79.58781
43.65315,-79.40094
43.70616,-79.24963
43.78895,-79.40593
43.64368,-79.42869
43.6429,-79.39173
43.66865,-79.3829
43.7659,-79.38329
43.64832,-79.39171
43.66353,-79.33629
43.64266,-79.38108
43.66203,-79.37826
43.65942,-79.3865
43.64977,-79.4041
43.63776,-79.39862
43.69857,-79.40105
43.79132,-79.33626
43.67367,-79.30039
43.72819,-79.41968
43.64904,-79.43415
43.6423,-79.38251
43.69459,-79.31542
43.64114,-79.38206
43.65191,-79.39898
43.64639,-79.39137
43.68128,-79.32907
43.65568,-79.46793
43.74305,-79.52054
43.66256,-79.38534
43.64099,-79.39652
43.7005,-79.44475
43.64995,-79.39221
43.66313,-79.42959
43.66628,-79.4254
43.64797,-79.39311
43.67114,-79.49314
43.67886,-79.28129
43.66493,-79.36286
43.63644,-79.43668
43.64406,-79.39122
43.64341,-79.39124
43.72081,-79.45897
43.64145,-79.38117
43.73795,-79.30624
43.68453,-79.56198
43.65186,-79.4277
43.78529,-79.39462
43.63141,-79.49152
43.63587,-79.40158
43.67417,-79.35521
43.64248,-79.38233
43.66446,-79.42729
43.64341,-79.3891
43.76946,-79.39921
43.71445,-79.50537
43.67103,-79.38814
43.77756,-79.14188
43.64218,-79.38219
43.66387,-79.32726
43.66387,-79.32762
43.65546,-79.46333
43.72211,-79.24388
43.6634,-79.32551
43.75036,-79.37861
43.66171,-79.41677
43.76585,-79.39432
43.76632,-79.39519
43.64246,-79.38061
43.6558,-79.41211
43.64157,-79.38148
43.66012,-79.35687
43.6702,-79.41167
43.64674,-79.39228
43.72151,-79.47711
43.64213,-79.38228
43.68428,-79.31834
43.66097,-79.4104
43.66347,-79.38119
43.65764,-79.3852
43.7076,-79.39369
43.64227,-79.38077
43.79104,-79.39442
43.66951,-79.37608
43.66605,-79.44723
43.67126,-79.3774
43.67008,-79.37732
43.63822,-79.50802
43.6697,-79.37667
43.6703,-79.37504
43.63826,-79.39955
43.76239,-79.31995
43.64799,-79.37919
43.74748,-79.32192
43.67752,-79.28978
43.63766,-79.39695
43.67895,-79.2909
43.681,-79.44916
43.65383,-79.46486
43.66798,-79.4201
43.64449,-79.39097
43.78051,-79.39363
43.75148,-79.33383
43.78431,-79.39741
43.64307,-79.39025
43.78477,-79.39467
43.78549,-79.39601
43.66827,-79.40591
43.64704,-79.37781
43.65516,-79.41909
43.6238,-79.48465
43.64441,-79.40212
43.6368,-79.40283
43.64067,-79.4134
43.65462,-79.45171
43.67262,-79.47338
43.6549,-79.45285
43.69556,-79.51627
43.64072,-79.38267
43.62731,-79.47845
43.78511,-79.39695
43.78211,-79.39579
43.63704,-79.46846
43.67538,-79.39327
43.68063,-79.48419
43.73353,-79.40789
43.67707,-79.32205
43.68619,-79.40774
43.70496,-79.39699
43.64221,-79.38032
43.65338,-79.45129
43.70326,-79.38707
43.59929,-79.50991
43.66451,-79.41345
43.65445,-79.45178
43.63973,-79.41404
43.6411,-79.38267
43.78215,-79.39491
43.7826,-79.39572
43.65621,-79.41281
43.65642,-79.41318
43.78141,-79.41973
43.67075,-79.39325
43.64099,-79.4009
43.65427,-79.39577
43.75432,-79.33863
43.64305,-79.38216
43.65286,-79.39442
43.6494,-79.39223
43.64663,-79.37539
43.65513,-79.46673
43.6524,-79.39375
43.78308,-79.34955
43.69527,-79.5528
43.63737,-79.41474
43.63954,-79.41325
43.64723,-79.39335
43.64257,-79.37754
43.65204,-79.37447
43.63785,-79.40583
43.63609,-79.40503
43.63818,-79.39971
43.64453,-79.38963
43.80605,-79.31536
43.66807,-79.38312
43.65987,-79.37913
43.64435,-79.39307
43.65882,-79.44715
43.759,-79.42561
43.67059,-79.39361
43.64614,-79.4004
43.65879,-79.44095
43.66061,-79.43935
43.65695,-79.44643
43.65284,-79.42914
43.6465,-79.39971
43.75424,-79.60581
43.66879,-79.38761
43.65924,-79.40976
43.73912,-79.43796
43.65737,-79.40948
43.66185,-79.41062
43.66215,-79.38709
43.67058,-79.35319
43.78531,-79.39642
43.64087,-79.42384
43.76861,-79.49774
43.71424,-79.37954
43.78066,-79.40791
43.78468,-79.39534
43.66256,-79.37614
43.65496,-79.37861
43.78796,-79.44814
43.78537,-79.3949
43.64443,-79.40049
43.72524,-79.24197
43.67903,-79.42821
43.72376,-79.41354
43.69255,-79.43984
43.78105,-79.39487
43.65034,-79.40329
43.63924,-79.41505
43.69567,-79.29182
43.6667,-79.39033
43.67601,-79.32209
43.71606,-79.45408
43.65018,-79.41005
43.72557,-79.51079
43.63989,-79.39852
43.63814,-79.39812
43.6491,-79.38674
43.78655,-79.35724
43.66741,-79.38871
43.74378,-79.52094
43.6435,-79.38248
43.6437,-79.3989
43.65584,-79.37374
43.79101,-79.17127
43.64076,-79.38267
43.66876,-79.38959
43.66974,-79.39329
43.67644,-79.40711
43.65991,-79.36221
43.67802,-79.40561
43.7782,-79.13609
43.71466,-79.37921
43.71451,-79.37936
43.71312,-79.37844
43.65981,-79.38269
43.6678,-79.34725
43.69646,-79.49756
43.63676,-79.40369
43.64747,-79.37675
43.67625,-79.40052
43.67285,-79.42593
43.65824,-79.42938
43.64134,-79.38133
43.63933,-79.39892
43.774,-79.42749
43.6905,-79.29534
43.64877,-79.43023
43.64125,-79.39607
43.64171,-79.38332
43.61989,-79.52078
43.65528,-79.38465
43.74992,-79.2645
43.81268,-79.32961
43.70397,-79.42507
43.64301,-79.38383
43.63852,-79.43617
43.64691,-79.38874
43.62407,-79.48207
43.6593,-79.37368
43.82499,-79.21929
43.66054,-79.41761
43.70176,-79.25741
43.65189,-79.40584
43.67659,-79.38955
43.65153,-79.39978
43.64974,-79.35768
43.65895,-79.38137
43.80302,-79.3883
43.77037,-79.38869
43.67985,-79.42698
43.65174,-79.39551
43.77844,-79.3494
43.78498,-79.39668
43.65269,-79.3939
43.75179,-79.45527
43.74763,-79.30687
43.65991,-79.38377
43.6643,-79.38471
43.6414,-79.38116
43.65551,-79.45937
43.65468,-79.46283
43.64259,-79.42499
43.63917,-79.41462
43.69365,-79.31408
43.65755,-79.36956
43.6713,-79.47378
43.74067,-79.28082
43.63713,-79.43602
43.64724,-79.56763
43.74062,-79.50108
43.65484,-79.37824
43.70865,-79.39548
43.67142,-79.38774
43.71762,-79.56406
43.69878,-79.28059
43.62504,-79.50376
43.69528,-79.34728
43.66705,-79.31806
43.79069,-79.31466
43.6512,-79.39438
43.79071,-79.32973
43.66646,-79.31711
43.64148,-79.38237
43.64127,-79.39485
43.69919,-79.28117
43.69786,-79.27981
43.64544,-79.39531
43.66659,-79.45318
43.74428,-79.51866
43.76053,-79.23577
43.64296,-79.3921
43.76968,-79.3446
43.6929,-79.4235
43.66233,-79.37645
43.62481,-79.50812
43.678,-79.39111
43.64089,-79.42462
43.66071,-79.43579
43.65395,-79.42118
43.63951,-79.39856
43.65436,-79.38003
43.70094,-79.39815
43.64651,-79.4013
43.66115,-79.38712
43.79136,-79.32862
43.64577,-79.44503
43.78994,-79.32848
43.65745,-79.44269
43.78498,-79.39637
43.77524,-79.4138
43.64149,-79.38265
43.78188,-79.3938
43.74167,-79.32696
43.65161,-79.38285
43.70427,-79.41555
43.64142,-79.38155
43.63934,-79.39426
43.7702,-79.43762
43.63566,-79.40418
43.75603,-79.60773
43.64438,-79.40247
43.64297,-79.42471
43.67701,-79.4544
43.63757,-79.44188
43.75965,-79.42598
43.65652,-79.4031
43.63964,-79.5623
43.66644,-79.40475
43.63915,-79.39818
43.76584,-79.51176
43.71759,-79.56503
43.65863,-79.38473
43.66703,-79.3828
43.61209,-79.48853
43.78083,-79.39434
43.65052,-79.50618
43.64823,-79.43229
43.64977,-79.4333
43.64497,-79.39147
43.67454,-79.41635
43.64344,-79.40768
43.74443,-79.51909
43.6429,-79.38065
43.64178,-79.38058
43.68956,-79.31593
43.65007,-79.38954
43.65455,-79.37676
43.67103,-79.47458
43.65599,-79.3575
43.70736,-79.38776
43.67651,-79.48187
43.67785,-79.39045
43.77018,-79.38751
43.77199,-79.38844
43.66982,-79.4398
43.65266,-79.4544
43.70776,-79.39782
43.64893,-79.42489
43.75833,-79.42547
43.66698,-79.38879
43.76428,-79.23279
43.64032,-79.41321
43.67621,-79.42138
43.64168,-79.38161
43.69842,-79.27477
43.66968,-79.39418
43.68645,-79.31333
43.74288,-79.51918
43.6701,-79.39398
43.69343,-79.47218
43.64247,-79.38134
43.63777,-79.39668
43.79353,-79.4295
43.64288,-79.38082
43.65483,-79.41207
43.65485,-79.37547
43.63917,-79.41658
43.72447,-79.60256
43.67294,-79.47374
43.74612,-79.56113
43.77856,-79.41542
43.67508,-79.33987
43.64337,-79.38871
43.63562,-79.4057
43.66819,-79.32489
43.66022,-79.43966
43.66203,-79.40941
43.64304,-79.38148
43.65615,-79.40608
43.67838,-79.40951
43.64517,-79.40731
43.70848,-79.50928
43.64149,-79.383
43.63914,-79.41523
43.66008,-79.37808
43.63771,-79.41525
43.7898,-79.36248
43.66116,-79.38512
43.63416,-79.51877
43.70893,-79.4784
43.6455,-79.37958
43.67092,-79.38876
43.76573,-79.31275
43.76542,-79.31231
43.68741,-79.34707
43.64077,-79.39182
43.70378,-79.25128
43.69098,-79.45592
43.64378,-79.38139
43.6451,-79.44045
43.66832,-79.56429
43.67057,-79.39387
43.81803,-79.27772
43.73507,-79.21402
43.73471,-79.59218
43.73871,-79.59806
43.68323,-79.55223
43.66876,-79.34964
43.66951,-79.4538
43.78248,-79.41319
43.65573,-79.46454
43.71711,-79.56351
43.67752,-79.56575
43.64266,-79.41545
43.63831,-79.53606
43.64746,-79.40852
43.69523,-79.50689
43.65776,-79.46882
43.68226,-79.41694
43.63659,-79.43427
43.6428,-79.38305
43.66448,-79.37366
43.64117,-79.3827
43.76806,-79.41311
43.75538,-79.60569
43.79128,-79.43899
43.79555,-79.37121
43.63649,-79.40722
43.59793,-79.5115
43.63906,-79.39232
43.75408,-79.60645
43.70031,-79.25856
43.67507,-79.30381
43.77624,-79.43291
43.68387,-79.56721
43.66988,-79.37047
43.66431,-79.42995
43.77596,-79.43476
43.65627,-79.35732
43.65556,-79.36894
43.76034,-79.41828
43.67785,-79.38318
43.69017,-79.46691
43.76805,-79.38221
43.64753,-79.40568
43.69744,-79.2779
43.64306,-79.38044
43.73866,-79.30393
43.66854,-79.43341
43.73812,-79.38021
43.73792,-79.38216
43.65501,-79.41072
43.72496,-79.43195
43.64546,-79.44418
43.76674,-79.50463
43.80575,-79.25939
43.66383,-79.34846
43.65225,-79.45857
43.65542,-79.37838
43.58699,-79.53942
43.64066,-79.3924
43.8003,-79.31949
43.80517,-79.31411
43.80521,-79.31526
43.64107,-79.38294
43.65553,-79.36573
43.80541,-79.22762
43.80389,-79.22873
43.77398,-79.13728
43.64686,-79.37638
43.64784,-79.39382
43.68635,-79.3985
43.76575,-79.17928
43.67003,-79.3723
43.63638,-79.50007
43.66172,-79.41368
43.7487,-79.32321
43.78848,-79.34088
43.66863,-79.41325
43.64213,-79.38297
43.76032,-79.40928
43.78254,-79.39497
43.77915,-79.43127
43.64126,-79.42301
43.73364,-79.21459
43.70631,-79.52719
43.7084,-79.51962
43.72507,-79.39878
43.66058,-79.46676
43.72471,-79.39837
43.6664,-79.34077
43.75824,-79.40521
43.6034,-79.53522
43.62406,-79.47882
43.77822,-79.4125
43.7795,-79.43206
43.73415,-79.59085
43.80339,-79.32245
43.66002,-79.38439
43.76975,-79.43728
43.73191,-79.31415
43.66095,-79.37964
43.76006,-79.40427
43.66836,-79.33464
43.64651,-79.42568
43.77301,-79.24946
43.70345,-79.3413
43.78074,-79.43208
43.77918,-79.43211
43.65397,-79.3906
43.63329,-79.57932
43.65141,-79.38164
43.66851,-79.38471
43.63347,-79.54003
43.64495,-79.37692
43.71549,-79.35352
43.69655,-79.29214
43.64435,-79.39722
43.66808,-79.33463
43.63934,-79.39695
43.70355,-79.39958
43.76448,-79.38652
43.68073,-79.42411
43.65594,-79.40678
43.64867,-79.3734
43.67141,-79.42702
43.67972,-79.44121
43.66575,-79.37731
43.64387,-79.42669
43.6449,-79.38834
43.69849,-79.39136
43.67049,-79.37402
43.76504,-79.17872
43.77572,-79.34905
43.66011,-79.44403
43.78514,-79.18058
43.6587,-79.44357
43.68063,-79.31324
43.64787,-79.39222
43.64962,-79.38656
43.64813,-79.39714
43.64904,-79.38672
43.65174,-79.41721
43.64647,-79.40442
