latitude,longitude
51.55018,0.02699
51.4797,-0.17093
51.55304,-0.10731
51.54155,-0.17846
51.49244,-0.17065
51.51333,-0.13041
51.52635,-0.19268
51.44249,-0.22111
51.54878,-0.18667
51.5049,-0.09704
51.46925,0.19304
51.49318,-0.14033
51.50172,-0.13068
51.47319,-0.16384
51.52052,-0.18594
51.45374,-0.2952
51.44533,-0.22096
51.44849,-0.18901
51.5547,-0.09327
51.59768,-0.17894
51.54048,-0.14899
51.48298,-0.17498
51.52612,-0.25216
51.52807,-0.20069
51.47356,-0.05887
51.45394,-0.18614
51.64817,-0.08222
51.43699,-0.15074
51.42422,-0.0826
51.56127,-0.11806
51.49884,-0.01969
51.53586,-0.23996
51.52559,-0.10452
51.50148,-0.09933
51.55714,0.07574
51.52844,-0.11613
51.51701,-0.07824
51.47106,-0.02004
51.56126,-0.2315
51.53099,-0.04599
51.44196,-0.01659
51.54847,-0.16799
51.49181,-0.00457
51.51394,-0.13102
51.51817,-0.12713
51.59493,-0.0967
51.51148,-0.13365
51.59078,-0.11585
51.45591,-0.23543
51.51196,0.00581
51.49124,-0.13198
51.54184,-0.09713
51.54427,-0.04369
51.52979,-0.20883
51.44258,-0.21672
51.55296,-0.10689
51.42609,-0.13215
51.52617,-0.07101
51.52399,-0.07145
51.54632,-0.16909
51.52597,-0.01829
51.55902,-0.14179
51.53163,-0.08678
51.46606,-0.19181
51.50004,-0.04449
51.51427,-0.17642
51.59185,-0.0367
51.49559,-0.13546
51.51331,-0.17601
51.51825,-0.17972
51.4845,0.01758
51.48802,-0.18299
51.50146,-0.19344
51.47792,0.06742
51.47493,-0.17481
51.51243,-0.04312
51.60193,-0.1444
51.30626,0.02018
51.51726,-0.1958
51.49482,-0.10001
51.47081,0.12872
51.51523,-0.06021
51.56781,-0.03219
51.51855,-0.09638
51.51575,0.02072
51.49334,-0.1681
51.49976,-0.03303
51.53277,-0.07901
51.52346,-0.15887
51.4678,-0.09734
51.40218,-0.14752
51.50081,-0.03797
51.39286,-0.07846
51.63126,0.0004
51.45622,-0.22469
51.49232,-0.08487
51.52735,-0.20095
51.48799,-0.20847
51.48925,-0.07811
51.51502,-0.13192
51.51493,-0.13285
51.51478,-0.13121
51.51339,-0.13019
51.5344,-0.13605
51.58588,-0.25428
51.58243,-0.00999
51.48262,-0.21988
51.44684,-0.0954
51.55014,-0.05698
51.55415,-0.05492
51.50828,-0.06403
51.4534,-0.29484
51.49185,-0.27392
51.50804,-0.23727
51.52315,-0.09888
51.51265,-0.13082
51.51609,-0.12143
51.53762,-0.22652
51.51531,-0.13643
51.52612,-0.09924
51.56198,-0.00536
51.46738,-0.03276
51.5321,0.03444
51.5426,-0.148
51.47899,-0.20375
51.5143,-0.02946
51.55102,-0.22835
51.50027,-0.20835
51.52985,0.05511
51.54347,0.00281
51.49418,-0.08465
51.5535,-0.05492
51.51859,-0.17149
51.4828,-0.1485
51.49811,-0.37881
51.46193,-0.17921
51.50574,-0.06781
51.53936,-0.07702
51.526,-0.10014
51.51755,-0.21043
51.48825,-0.19647
51.48567,-0.12521
51.49998,-0.03664
51.49285,-0.1639
51.58967,-0.11464
51.4926,-0.16432
51.47928,-0.20231
51.47626,-0.01896
51.48629,-0.1523
51.47875,-0.20224
51.48642,-0.20099
51.47895,-0.20084
51.47927,-0.20195
51.5202,-0.1547
51.47945,-0.08682
51.55561,-0.05413
51.43493,-0.19759
51.51441,-0.15928
51.49131,-0.1148
51.54909,-0.05773
51.51446,-0.15895
51.5457,-0.17093
51.4924,-0.16759
51.39088,-0.29995
51.47722,0.03102
51.4652,-0.17877
51.49107,-0.19022
51.58336,-0.02662
51.52486,-0.07405
51.53799,-0.32782
51.46879,-0.18623
51.46689,-0.25774
51.51799,-0.19736
51.48222,-0.17702
51.53669,-0.20486
51.48887,-0.13562
51.49945,-0.21081
51.50138,-0.31104
51.38041,-0.07705
51.48833,-0.13863
51.47812,-0.21764
51.5277,-0.13614
51.48943,-0.07362
51.45475,-0.05517
51.52891,-0.04813
51.53724,-0.22726
51.49556,-0.11462
51.55033,-0.17098
51.48688,0.03209
51.58112,-0.33777
51.60612,-0.37547
51.52806,-0.0793
51.48443,-0.06993
51.51591,-0.03781
51.52474,-0.19503
51.53731,-0.11226
51.41063,-0.21687
51.51433,-0.21924
51.51325,-0.21922
51.46826,-0.07936
51.47337,-0.21268
51.51687,-0.1612
51.48295,-0.02319
51.52236,-0.04766
51.49436,-0.17922
51.45294,-0.16744
51.45415,-0.11054
51.54665,-0.11446
51.51271,-0.17802
51.49307,-0.18958
51.52674,-0.12493
51.48503,0.00966
51.44667,-0.10419
51.52177,-0.04977
51.5834,-0.09579
51.52448,-0.01305
51.49883,-0.01997
51.52017,-0.14019
51.51332,-0.00312
51.52445,-0.18933
51.47759,-0.19106
51.48445,-0.12514
51.49291,-0.18845
51.46619,-0.17101
51.51505,-0.18074
51.57775,-0.09428
51.53196,-0.06295
51.55164,-0.29946
51.49777,-0.09485
51.4867,-0.15023
51.52021,-0.16223
51.50448,-0.46295
51.55654,-0.17324
51.45864,-0.20022
51.52422,-0.07311
51.56655,-0.00513
51.50693,-0.20838
51.51487,-0.21475
51.50033,-0.09478
51.53395,-0.22905
51.56959,0.0081
51.50805,-0.22645
51.48274,-0.1497
51.49509,-0.07293
51.51673,-0.17522
51.49588,-0.10021
51.45977,-0.35496
51.54845,-0.00139
51.50975,-0.14253
51.50997,-0.12329
51.48126,-0.12862
51.46544,-0.11958
51.50855,-0.13005
51.42413,-0.3207
51.51549,-0.12287
51.49666,-0.17904
51.49247,-0.19381
51.49449,-0.1729
51.51798,-0.1924
51.46777,-0.16907
51.52047,-0.20045
51.52739,-0.05858
51.49379,-0.1905
51.54932,-0.06117
51.51835,-0.13598
51.53761,-0.11763
51.52107,-0.11742
51.54099,-0.12391
51.65086,-0.15221
51.54129,-0.02137
51.54433,-0.1632
51.52461,-0.06784
51.52415,-0.06906
51.46793,-0.09824
51.49739,0.01328
51.46385,-0.07356
51.54069,-0.47112
51.52354,-0.07188
51.50611,-0.09309
51.46614,-0.03265
51.49698,-0.09659
51.51305,-0.11889
51.51272,-0.12022
51.51296,-0.12184
51.51238,-0.46832
51.49209,-0.19191
51.51413,-0.05899
51.57235,0.06304
51.48287,-0.17472
51.49464,-0.19244
51.56216,-0.09797
51.47743,0.01999
51.45285,-0.13863
51.62061,-0.13914
51.48451,-0.18748
51.52402,-0.06929
51.5097,-0.20007
51.51535,-0.12491
51.51393,-0.06623
51.55049,-0.19353
51.48502,-0.22915
51.52581,-0.06316
51.52049,-0.07358
51.55378,-0.30009
51.54143,-0.0761
51.55305,-0.24797
51.4941,-0.13939
51.48864,0.06762
51.55236,-0.29948
51.5002,-0.30637
51.37835,-0.09893
51.53097,-0.186
51.40092,-0.29501
51.55297,-0.30129
51.51752,-0.07129
51.48862,-0.143
51.52018,-0.15665
51.41803,-0.20432
51.53146,-0.01111
51.49621,-0.07104
51.51454,-0.03787
51.5792,0.17277
51.48236,-0.21221
51.48516,-0.21826
51.54267,-0.26257
51.50996,-0.1329
51.54145,-0.19489
51.54094,-0.19483
51.38875,-0.10673
51.44558,-0.03383
51.53624,0.05742
51.48314,-0.18645
51.55296,-0.29978
51.46768,-0.12471
51.46557,-0.04139
51.55286,-0.30009
51.55358,-0.30084
51.53869,0.0004
51.51155,-0.12796
51.52713,-0.10425
51.50501,-0.1075
51.51536,-0.06076
51.44512,-0.18849
51.54697,-0.23765
51.4932,-0.14533
51.52165,-0.11588
51.54174,-0.12028
51.5213,-0.11665
51.52033,-0.11792
51.58772,-0.00458
51.53795,-0.05733
51.43642,-0.14894
51.62158,-0.00681
51.52804,-0.07617
51.50939,-0.05835
51.51477,-0.17389
51.52298,-0.09701
51.52838,-0.13837
51.45456,-0.18452
51.43457,-0.15628
51.48736,-0.13825
51.52971,-0.18673
51.50925,0.01559
51.53019,-0.18725
51.50814,-0.2481
51.4935,-0.19277
51.47394,-0.10448
51.53493,-0.12084
51.53989,-0.1057
51.4638,-0.22715
51.49472,-0.3019
51.46587,-0.23113
51.48663,-0.06837
51.42915,-0.32421
51.55692,-0.12426
51.49994,-0.2279
51.49133,-0.13656
51.52249,-0.11952
51.31682,-0.15755
51.60822,-0.11752
51.51323,-0.19259
51.5491,-0.10002
51.48806,-0.15107
51.45931,-0.20164
51.53035,-0.04326
51.41843,-0.14133
51.48767,-0.18999
51.51531,0.0658
51.58029,-0.07027
51.57777,-0.09549
51.51915,-0.13993
51.56272,-0.09505
51.47027,-0.0468
51.45446,-0.08954
51.51436,-0.03775
51.59886,0.16555
51.53967,-0.10014
51.57088,-0.13914
51.5046,-0.08355
51.49616,-0.18811
51.48247,-0.1353
51.46781,-0.13798
51.52994,-0.0712
51.48449,0.1062
51.55418,-0.19134
51.48081,-0.03326
51.53838,-0.06519
51.56435,-0.14757
51.53723,-0.19841
51.53391,-0.13787
51.42064,-0.15235
51.48697,-0.03197
51.4994,-0.20898
51.46192,-0.16231
51.4901,-0.06189
51.51493,-0.03619
51.45995,-0.17674
51.52626,-0.12629
51.51455,-0.0362
51.50252,-0.07306
51.53922,-0.11809
51.51233,-0.12256
51.39622,-0.10073
51.53999,-0.11761
51.52159,-0.11695
51.54213,-0.15245
51.63295,-0.09876
51.54164,-0.0953
51.63103,-0.17493
51.57841,-0.21556
51.44477,-0.20317
51.5141,-0.10182
51.50285,-0.11679
51.51968,-0.05197
51.51577,-0.1967
51.54826,-0.04805
51.52618,-0.19116
51.48339,-0.19665
51.49534,-0.16886
51.55103,0.08104
51.47584,-0.17127
51.53371,-0.17938
51.55085,-0.12941
51.51556,-0.15264
51.51431,-0.2105
51.52635,-0.08001
51.52121,-0.13461
51.39848,-0.10283
51.49654,-0.2659
51.53426,-0.13078
51.42021,-0.1693
51.49934,-0.22201
51.43568,-0.10847
51.41718,-0.11996
51.49297,-0.16404
51.51396,-0.12411
51.54597,-0.16714
51.58733,-0.21927
51.55788,-0.08705
51.54712,-0.15259
51.46329,-0.1631
51.39789,-0.26572
51.55211,-0.2883
51.49126,-0.16354
51.52247,-0.11174
51.59534,-0.25049
51.52834,-0.05093
51.48365,-0.17548
51.44505,-0.04631
51.46087,-0.11438
51.5149,-0.06497
51.55632,-0.05789
51.48281,-0.17522
51.49213,-0.14363
51.46677,-0.13905
51.55668,-0.08144
51.45673,-0.19683
51.54403,-0.13666
51.62213,-0.18347
51.45204,-0.12803
51.48936,-0.13882
51.48028,-0.12569
51.46785,-0.21128
51.49164,-0.13931
51.4941,-0.08671
51.51808,-0.10245
51.51504,-0.11301
51.50783,-0.24162
51.51438,-0.03827
51.48608,-0.12652
51.48655,-0.09299
51.49692,-0.14882
51.46122,-0.13864
51.54391,-0.05854
51.56404,-0.04609
51.57467,-0.09297
51.50145,-0.21336
51.46316,-0.22467
51.49132,-0.14446
51.58561,0.01743
51.53967,-0.11762
51.54179,-0.07786
51.51063,-0.20122
51.61229,-0.11078
51.5417,-0.11821
51.54005,-0.11821
51.51428,-0.2042
51.5431,0.01489
51.5797,-0.10664
51.52837,-0.10132
51.4933,-0.14028
51.48881,-0.19399
51.51615,-0.16057
51.54221,-0.07978
51.52067,-0.16912
51.50254,-0.26913
51.49,-0.15603
51.51736,-0.05662
51.60067,-0.15034
51.54537,0.16704
51.57779,-0.09146
51.54949,-0.13987
51.45656,-0.11597
51.46525,-0.18273
51.50052,-0.17021
51.58243,-0.12243
51.51418,-0.17703
51.47515,-0.14915
51.55068,-0.03845
51.54484,-0.08267
51.49313,-0.13099
51.46817,-0.10688
51.48964,-0.25342
51.50821,0.01836
51.51136,-0.09318
51.49448,-0.13045
51.53694,-0.00684
51.47506,-0.21436
51.51674,-0.10226
51.49434,-0.19475
51.53131,-0.20521
51.48077,-0.11977
51.51898,-0.16532
51.49167,-0.11439
51.42831,-0.04189
51.51904,-0.16564
51.47816,-0.16664
51.49156,-0.11442
51.42761,-0.30449
51.51806,-0.15083
51.46323,-0.04597
51.50853,0.02082
51.45392,-0.19219
51.50761,0.01869
51.51231,-0.13278
51.49096,0.07166
51.5082,0.01896
51.54051,-0.15162
51.54563,-0.05168
51.5076,0.02013
51.52224,0.00941
51.53653,-0.16895
51.38374,-0.09752
51.54525,-0.19212
51.49621,-0.26619
51.4963,-0.26606
51.52095,-0.13711
51.53715,-0.20694
51.51163,-0.21181
51.51873,-0.12535
51.55349,-0.114
51.46287,-0.30424
51.51362,-0.12134
51.54015,-0.11288
51.50884,-0.19377
51.54309,0.01008
51.5257,-0.20029
51.43771,-0.05922
51.52441,-0.19081
51.52972,-0.17691
51.52065,-0.11851
51.52141,-0.11755
51.53616,-0.19155
51.48375,-0.10113
51.4839,-0.10067
51.53074,-0.19974
51.53344,-0.11442
51.53633,-0.19193
51.51738,-0.0564
51.50107,-0.08307
51.54795,-0.09756
51.53246,-0.0968
51.52348,-0.07737
51.55188,-0.15389
51.51305,-0.20697
51.51256,-0.01687
51.42712,-0.10123
51.46875,-0.15595
51.48289,-0.0653
51.46856,-0.09714
51.50726,-0.12576
51.55417,0.02021
51.50613,-0.19347
51.62776,-0.16935
51.47662,-0.10448
51.48608,-0.18786
51.48919,-0.00579
51.59863,-0.25219
51.44877,-0.10416
51.43426,-0.19883
51.48355,-0.17558
51.47395,-0.19222
51.52399,-0.11364
51.5464,-0.12836
51.46293,-0.26368
51.47886,-0.12395
51.49484,-0.17512
51.50304,-0.07551
51.49764,-0.16216
51.48596,-0.17095
51.53986,-0.11804
51.46239,-0.12866
51.50123,-0.09464
51.53239,-0.08277
51.53711,0.14373
51.57006,0.06275
51.49851,-0.24109
51.47273,-0.1015
51.54843,-0.22416
51.42028,-0.07996
51.52019,-0.10698
51.44241,-0.15424
51.46655,-0.04387
51.56511,-0.0021
51.51203,-0.00793
51.52958,-0.06192
51.52564,-0.12509
51.52186,-0.19308
51.37583,-0.04123
51.59689,-0.25107
51.46314,-0.17848
51.59289,-0.10175
51.50538,-0.05665
51.48688,-0.14429
51.5169,-0.18205
51.43163,-0.05819
51.55465,-0.05849
51.53871,-0.23848
51.51104,-0.19441
51.59949,-0.12659
51.37888,-0.07776
51.52136,-0.13198
51.48909,-0.11688
51.55285,-0.24651
51.60848,-0.13148
51.50994,-0.2096
51.48012,-0.01296
51.54631,-0.17646
51.53087,-0.0546
51.51644,-0.46206
51.46669,-0.11661
51.4757,-0.20226
51.52012,-0.20668
51.55783,-0.10498
51.49809,-0.01907
51.60933,-0.12161
51.55057,-0.30174
51.56076,-0.21978
51.50662,-0.02767
51.54866,0.0549
51.47157,-0.20265
51.48915,-0.19624
51.46719,-0.15689
51.49669,-0.09987
51.53055,-0.06505
51.45868,-0.19938
51.46085,-0.35969
51.46307,-0.11838
51.3993,-0.29219
51.53272,-0.09159
51.53713,-0.0612
51.51118,-0.06408
51.46517,-0.09796
51.4563,-0.04787
51.47294,-0.18425
51.45555,-0.25787
51.44524,-0.17814
51.5229,-0.16025
51.46503,-0.12961
51.4833,-0.10201
51.5143,-0.17778
51.47436,-0.24163
51.48021,-0.20009
51.51641,-0.20366
51.51274,-0.01868
51.51469,-0.15925
51.47692,-0.16813
51.53163,-0.18032
51.46438,-0.18465
51.49516,-0.10749
51.58292,-0.02278
51.54664,-0.18103
51.48935,-0.27477
51.48595,-0.21097
51.45894,-0.07917
51.39657,-0.30245
51.48806,-0.08257
51.54324,-0.05076
51.49947,-0.06671
51.47293,-0.19287
51.50064,-0.2117
51.51455,-0.12736
51.52598,-0.2041
51.50742,-0.19415
51.54324,-0.1369
51.54036,-0.05122
51.59201,-0.08417
51.51211,-0.06575
51.51563,-0.07356
51.42402,-0.21694
51.51644,-0.05768
51.4665,-0.07354
51.47324,-0.0427
51.51256,-0.26845
51.53344,0.08029
51.49884,-0.21287
51.45243,-0.07648
51.5141,-0.07022
51.4972,-0.24215
51.56715,-0.0059
51.53321,-0.0594
51.46003,-0.12474
51.4856,-0.18729
51.43415,-0.22081
51.4649,-0.16087
51.49329,-0.23089
51.53285,-0.13804
51.5141,-0.12385
51.52683,-0.07692
51.49232,-0.16693
51.54019,-0.02233
51.49378,-0.16512
51.49998,-0.01134
51.49793,-0.23338
51.49296,-0.23052
51.53159,-0.1421
51.4945,-0.22944
51.45174,-0.02595
51.49468,-0.22972
51.52198,-0.10223
51.54536,-0.17509
51.51255,-0.12221
51.5495,-0.18301
51.54237,-0.17009
51.5273,-0.09071
51.47708,-0.20622
51.51181,-0.12466
51.51239,-0.12634
51.49771,-0.16505
51.54926,-0.12098
51.51149,-0.11765
51.54992,-0.18163
51.44639,-0.12631
51.54692,-0.17474
51.53757,-0.02299
51.51396,-0.01866
51.50138,-0.24452
51.54976,-0.2381
51.42375,-0.12819
51.47622,-0.0196
51.50543,-0.19252
51.52351,-0.25814
51.5194,-0.06804
51.53568,-0.1363
51.49409,-0.12783
51.52575,-0.06514
51.5806,-0.12424
51.47501,-0.20614
51.59698,-0.24779
51.57074,-0.3374
51.47763,-0.2075
51.52595,-0.05804
51.56608,-0.38003
51.5504,-0.21005
51.4787,-0.16845
51.4976,-0.10923
51.40504,-0.06463
51.50059,-0.32099
51.49385,-0.19524
51.53104,-0.06562
51.51305,-0.32069
51.51242,-0.13293
51.52045,-0.06789
51.49059,-0.25964
51.50751,-0.00663
51.5152,-0.06012
51.48174,-0.07255
51.60288,0.08215
51.51968,-0.13277
51.49126,-0.08243
51.528,-0.12059
51.51632,-0.18864
51.47284,-0.20356
51.51163,-0.1139
51.47727,-0.03965
51.55202,-0.18606
51.45168,-0.07861
51.50064,-0.08242
51.54061,-0.0566
51.52426,-0.20155
51.45872,-0.17845
51.52791,-0.21397
51.53852,-0.15317
51.5133,-0.12389
51.56621,-0.45421
51.51399,-0.10169
51.48219,-0.11662
51.51882,-0.19467
51.49295,-0.0997
51.56292,-0.21131
51.52753,-0.11941
51.54065,-0.06094
51.49423,-0.18617
51.52856,-0.11832
51.50207,-0.21651
51.52812,-0.12064
51.52602,-0.09775
51.49435,-0.06352
51.51455,-0.17846
51.5164,-0.15142
51.57401,-0.12029
51.43429,-0.16208
51.49395,-0.03511
51.51314,-0.19003
51.48165,-0.00221
51.53993,-0.13358
51.53444,-0.20231
51.54319,-0.06792
51.36872,-0.09413
51.57171,-0.11111
51.36761,-0.09428
51.37875,-0.08898
51.47348,-0.34407
51.47404,-0.09928
51.52197,-0.04062
51.48131,-0.33535
51.4673,-0.15236
51.41614,-0.22192
51.40868,-0.21859
51.5133,-0.20299
51.51624,-0.2107
51.48156,-0.00115
51.41204,-0.29351
51.55801,-0.10437
51.52157,-0.17026
51.41489,-0.06704
51.49042,-0.14139
51.5518,-0.1328
51.45654,-0.18559
51.54104,-0.11803
51.4998,-0.08014
51.57296,-0.13654
51.55126,-0.19245
51.53475,-0.063
51.56054,-0.138
51.51492,-0.32372
51.53561,0.07913
51.51396,-0.13838
51.44891,-0.09875
51.51643,-0.07635
51.49292,-0.18781
51.5345,-0.08987
51.561,-0.11156
51.52757,-0.11878
51.50515,-0.23757
51.42919,-0.1261
51.45954,-0.21702
51.48624,-0.16844
51.51029,-0.04003
51.51304,-0.21578
51.54956,-0.09276
51.58908,-0.08314
51.54498,-0.16359
51.50113,-0.22997
51.52005,-0.13529
51.50207,-0.1161
51.54167,-0.09013
51.53999,-0.13942
51.41917,-0.15034
51.5929,-0.24971
51.49307,-0.16625
51.47228,-0.1224
51.51996,-0.06849
51.5157,-0.17167
51.56854,-0.0056
51.54069,-0.10009
51.56801,-0.00433
51.53433,-0.06615
51.56873,-0.00631
51.54136,-0.10085
51.49554,-0.10352
51.6387,-0.04607
51.4365,-0.15614
51.56488,-0.21469
51.47566,-0.16327
51.44965,0.04881
51.47041,-0.03588
51.55365,-0.19515
51.53352,-0.10367
51.54822,-0.07228
51.54303,-0.19946
51.43787,-0.00019
51.48108,-0.11764
51.49195,-0.16573
51.5466,-0.19399
51.46342,-0.25344
51.58193,0.02131
51.4864,-0.16408
51.53433,-0.20215
51.53455,-0.03967
51.5012,-0.21665
51.48063,-0.12487
51.44607,-0.03473
51.5141,-0.18238
51.37237,-0.09124
51.52754,-0.20192
51.53118,-0.18594
51.57428,0.0295
51.54936,-0.11994
51.54879,0.01907
51.51898,-0.05675
51.57121,-0.33767
51.51272,-0.17863
51.51068,0.0305
51.4744,-0.09545
51.58273,-0.02468
51.60565,-0.30402
51.46442,-0.12524
51.49378,-0.31146
51.47071,-0.12748
51.55209,-0.15513
51.50625,-0.46355
51.52173,0.0292
51.52046,-0.15538
51.4152,-0.29095
51.59064,0.02687
51.58615,-0.02089
51.46187,-0.16937
51.48838,-0.19031
51.57115,-0.02768
51.51376,-0.06092
51.50057,-0.31174
51.5979,-0.13118
51.54643,-0.08458
51.52324,-0.18613
51.4799,-0.19284
51.53011,-0.18539
51.51307,-0.13023
51.46935,-0.17738
51.59276,-0.08134
51.46558,-0.12938
51.6075,-0.25416
51.46987,-0.28557
51.53881,-0.12471
51.51551,-0.32737
51.43287,-0.15493
51.39142,-0.29981
51.51513,-0.0272
51.48304,-0.14566
51.46934,-0.18828
51.59646,-0.23983
51.49257,-0.26722
51.54906,-0.10705
51.58573,-0.07817
51.51756,-0.07847
51.47501,-0.16998
51.37906,-0.15887
51.51138,-0.13132
51.52882,-0.09898
51.49931,-0.08191
51.52375,-0.18276
51.4723,-0.20596
51.47096,-0.03602
51.52506,-0.06232
51.5516,-0.06477
51.51601,-0.17996
51.41953,-0.18105
51.53389,-0.07313
51.45371,-0.294
51.47582,-0.1547
51.51575,-0.17845
51.5321,-0.06576
51.51629,-0.17992
51.53679,-0.1299
51.54912,-0.17248
51.59938,-0.12638
51.51866,-0.21355
51.58347,-0.06385
51.52569,-0.17576
51.48266,-0.12451
51.52365,0.03711
51.51735,-0.16541
51.52674,-0.14332
51.51882,-0.15815
51.49692,-0.01943
51.51141,-0.27596
51.53461,-0.22206
51.52267,-0.02769
51.52308,-0.13882
51.60772,0.02702
51.55454,-0.13388
51.51529,-0.05897
51.55527,0.01776
51.55437,-0.07418
51.50177,-0.24046
51.55855,-0.05739
51.52115,-0.0311
51.51802,-0.02781
51.51142,-0.18175
51.6399,-0.10513
51.54961,-0.22867
51.51938,-0.13332
51.6125,-0.12972
51.54023,-0.0985
51.52002,-0.03149
51.54286,-0.16553
51.49632,-0.14737
51.64704,-0.06111
51.53911,-0.19045
51.51809,-0.1031
51.49715,-0.01687
51.5132,-0.13644
51.58633,-0.22756
51.51678,-0.10342
51.51676,-0.10173
51.48862,-0.17828
51.51527,-0.06433
51.52224,-0.20491
51.47413,-0.02105
51.50958,-0.2098
51.51181,-0.06864
51.48786,-0.14241
51.6144,-0.12815
51.43832,-0.19733
51.54415,-0.04239
51.51723,-0.32127
51.51163,0.00617
51.54487,-0.16362
51.51352,-0.13156
51.45954,0.00721
51.55076,-0.081
51.48895,-0.14543
51.4971,-0.02035
51.49452,-0.18668
51.48568,-0.44308
51.56109,-0.23202
51.50968,-0.00063
51.41401,-0.20568
51.51903,-0.18752
51.48936,-0.1421
51.53376,-0.1184
51.49071,-0.19007
51.51809,-0.18731
51.53885,-0.08871
51.47318,-0.02073
51.37715,-0.18951
51.46847,-0.17471
51.53848,-0.2061
51.49367,-0.16485
51.54623,-0.09753
51.51451,-0.04258
51.51377,-0.04371
51.54115,-0.20483
51.51311,-0.04312
51.52633,-0.09289
51.42946,0.03753
51.50695,-0.12835
51.42866,0.02247
51.6064,-0.21064
51.49645,-0.03617
51.47186,0.02306
51.51681,-0.1919
51.5387,0.09053
51.52233,-0.19666
51.51144,-0.04974
51.5897,-0.09961
51.51176,-0.0477
51.6248,-0.24929
51.47833,-0.13029
51.56576,-0.01029
51.49116,-0.04201
51.55738,-0.13597
51.522,-0.12451
51.51275,-0.10096
51.49092,-0.16497
51.5295,-0.08916
51.4122,-0.20877
51.4899,-0.0334
51.51496,-0.06723
51.45714,-0.1257
51.45822,-0.00702
51.53595,-0.20638
51.53794,-0.08474
51.41063,-0.22801
51.5082,-0.21238
51.53012,-0.18005
51.45625,-0.12171
51.52848,-0.11048
51.51174,-0.17586
51.48671,0.09999
51.50882,0.0144
51.52639,-0.07776
51.51313,-0.04181
51.51474,-0.04327
51.51471,-0.04225
51.52823,-0.07617
51.51375,-0.04367
51.55093,0.01037
51.51431,-0.04347
51.51432,-0.04361
51.51345,-0.1794
51.48865,0.0557
51.48702,0.0562
51.51001,-0.075
51.44498,-0.20293
51.47054,-0.17277
51.57059,-0.28633
51.57241,-0.28736
51.53318,-0.12023
51.46368,-0.13693
51.46257,-0.38144
51.559,-0.07867
51.51232,-0.13704
51.55592,-0.09621
51.48805,-0.1421
51.48883,-0.13798
51.5173,-0.03565
51.41451,-0.07383
51.51431,-0.04338
51.51414,-0.04406
51.51474,-0.04259
51.55157,-0.20716
51.51312,-0.04249
51.52663,0.01775
51.4871,-0.17996
51.52853,0.01922
51.49851,-0.19814
51.52073,-0.14069
51.56335,-0.07402
51.45262,0.01396
51.519,-0.15843
51.45778,-0.04543
51.51907,-0.1592
51.51907,-0.15837
51.5191,-0.15778
51.50754,0.01905
51.51415,-0.04207
51.51417,-0.04224
51.49211,-0.11707
51.51909,-0.03615
51.51396,-0.04316
51.51365,-0.07006
51.513,-0.04201
51.51411,-0.04325
51.41251,-0.23584
51.47129,-0.03732
51.47316,-0.19168
51.39762,-0.02994
51.51277,-0.05399
51.4935,-0.08316
51.56662,0.05419
51.50732,0.01828
51.51833,-0.19584
51.50342,-0.08833
51.51699,-0.07436
51.47863,-0.19436
51.49176,-0.03908
51.49451,-0.18748
51.52572,-0.0975
51.56269,-0.00862
51.51863,-0.12532
51.56064,-0.05272
51.51799,-0.17638
51.52688,-0.21362
51.51317,-0.13563
51.51439,-0.15809
51.49016,-0.13105
51.48884,-0.08654
51.58835,-0.03606
51.40218,0.00447
51.56999,-0.01503
51.51196,-0.04809
51.44899,-0.07956
51.61697,-0.1355
51.5465,-0.15123
51.5879,-0.22731
51.55535,-0.12132
51.53754,-0.05498
51.46997,-0.20783
51.49336,0.12469
51.4898,-0.14274
51.55684,-0.10207
51.498,-0.22239
51.52256,-0.14125
51.48007,-0.1913
51.49045,-0.19028
51.53035,-0.02828
51.51446,-0.07131
51.49147,-0.18495
51.47992,-0.3625
51.48026,-0.36101
51.56837,-0.13637
51.48026,-0.07692
51.58568,-0.33189
51.52268,-0.1725
51.43491,-0.10551
51.52287,-0.11467
51.52357,-0.12278
51.4275,-0.18936
51.48026,-0.28386
51.64379,-0.18761
51.44754,-0.20702
51.36781,-0.08203
51.40467,-0.14091
51.51371,-0.17894
51.50145,0.03783
51.47471,-0.27741
51.54041,-0.11365
51.53299,-0.09862
51.53142,-0.02633
51.48775,-0.20927
51.47973,-0.08985
51.43544,-0.19885
51.60373,0.05321
51.50893,-0.2016
51.51824,-0.19524
51.51556,-0.19112
51.56025,-0.07367
51.48857,-0.10714
51.54166,-0.06045
51.52761,0.11204
51.49317,-0.17767
51.48898,-0.09493
51.41676,0.00073
51.49495,-0.07427
51.55197,-0.08905
51.51327,-0.12368
51.45593,-0.15929
51.47006,-0.18647
51.42756,-0.04943
51.47398,-0.17345
51.51775,-0.20571
51.52574,-0.116
51.53909,-0.0864
51.49718,-0.19801
51.53746,-0.4707
51.58912,-0.11977
51.52165,-0.11496
51.50394,-0.41952
51.49053,-0.05785
51.48557,-0.18254
51.51447,-0.25932
51.51388,-0.04197
51.51432,-0.04178
51.51467,-0.04337
51.51294,-0.04227
51.57165,-0.18576
51.48764,-0.08825
51.50262,-0.0857
51.50663,-0.02052
51.53246,-0.06201
51.5923,-0.03708
51.53768,-0.04526
51.53329,-0.09843
51.53711,-0.08388
51.48854,0.0037
51.47928,-0.043
51.53463,-0.10357
51.54639,-0.09659
51.44365,-0.04484
51.53508,-0.09053
