name,id,phone,reservations,price_range,review,rating,y_phone_key,g_phone_key,y_id_no,y_name,y_rating,y_review,y_price_range,y_reservations,y_category,g_place_id,g_name,g_rating,lat,lng,g_price_range
The Cupcake Shoppe,8911210,14163226648,0,1,52,3.6,14163226648,%2B14163226648,11oPXzO6RQ6F_UUYbLkALA,The Cupcake Shoppe,3,78,$$,0,Bakeries,ChIJCRklpyMzK4gRWQTijn_TAFo,The Cupcake Shoppe,4.1,43.7105539,-79.3987739,0
Il Gatto Nero,8905550,14165363132,0,2,87,3.9,14165363132,%2B14165363132,UBW3Asjmih0nARbBNK3oEA,Il Gatto Nero,3,52,$$,0,Italian,ChIJcRvMJfE0K4gR3H7M10pSieM,Il Gatto Nero,4.1,43.6553131,-79.4188902,2
Pizza Nova,8907703,14164390000,0,2,6,3.3,14164390000,%2B14164390000,kqlkaXGlVX9-yaYzNqmcOg,Pizza Nova,4,10,0,0,Pizza,ChIJCV8Qr-TR1IkRjP2GtqDj3bc,Pizza Nova,4.1,43.7494692,-79.277553,1
Pizza Nova,8907258,14164390000,0,2,3,3.1,14164390000,%2B14164390000,kqlkaXGlVX9-yaYzNqmcOg,Pizza Nova,4,10,0,0,Pizza,ChIJCV8Qr-TR1IkRjP2GtqDj3bc,Pizza Nova,4.1,43.7494692,-79.277553,1
Jimmy The Greek,8906506,14162149237,0,1,21,3.5,14162149237,%2B14162149237,Hpwew2vQVgEwnF6BxIaZYQ,Jimmy the Greek,3,2,0,0,Greek,ChIJCX1hZt8wK4gRIVWlGk_UxjQ,Jimmy The Greek,2.7,43.64888,-79.3824814,1
Pho Pasteur,8909074,14163517188,0,2,87,4.1,14163517188,%2B14163517188,9HWdRtNS0q4_UkEvL14IfA,Pho Pasteur,3.5,194,$$,0,Vietnamese,ChIJcx1yDsM0K4gRnX8faXSfHuQ,Pho Pasteur Restaurant,3.9,43.6525566,-79.398991,1
Tokyo Sushi,8906473,14165130002,0,3,61,4,14165130002,%2B14165130002,bNHeKmkBx5emT9xLfdWyjw,Tokyo Sushi,4,111,$$,0,Sushi Bars,ChIJCY6ScbE0K4gRVKncxW5Gylk,Tokyo Sushi,4.4,43.6656869,-79.3869413,2
Grappa Ristorante,8901464,14165353337,0,2,74,4,14165353337,%2B14165353337,rxr0kjcVwX22QI2Hq5iA4w,Grappa Restaurant,3.5,22,$$$,0,Italian,ChIJcYgvJPc0K4gRh8E_zSXkIk0,Grappa Restaurant,4.6,43.6272162,-79.4994986,2
Butcher by Nature,17737792,14162418187,0,2,7,3.4,14162418187,%2B14162418187,MzjfSbFFTEVlX4Lp2kHg_Q,Butcher By Nature,4.5,7,$$$,0,Meat Shops,ChIJCyN48Zo2K4gRRCdPAcNlKrQ,Butcher By Nature,4.9,43.660046,-79.479461,0
The Green Dragon Pub,8910929,14166901782,0,2,39,3.9,14166901782,%2B14166901782,Xu1_lZl30we4PQlJ58zQ9w,The Green Dragon,4,24,$$,0,Chicken Wings,ChIJCZfbgqbO1IkRbtAd3iXhu8Y,The Green Dragon Pub,4.4,43.680864,-79.2847128,2
The Fry,8907918,14165466159,0,3,41,4.2,14165466159,%2B14165466159,-0NrB58jqKqJfuUCDupcsw,The Fry,3.5,111,$$,0,Bars,ChIJCzk0_2QtK4gRPs5lEaJ-k7w,The Fry,4,43.7629344,-79.4116801,2
Mekong River,8910250,14162369588,0,2,119,4.2,14162369588,%2B14162369588,C8Ehjy_oDzYcy3-wf32Y4A,Mekong River,3.5,53,$$,0,Vietnamese,ChIJd3e9bOw3K4gRdkUcfw3Rt5w,Mekong River,4.3,43.6329141,-79.5445094,1
Doce Minho Pastry and Bakery,17737037,14166528666,0,1,7,3.7,14166528666,%2B14166528666,qahVvxl5ucAImFcFxQiMeg,Doce Minho Pastry and Bakery,3.5,23,$,0,Bakeries,ChIJD4-v0owzK4gR7fSRyUb6zfo,Doce Minho Pastry And Bakery,4.5,43.6902967,-79.4478365,1
The Wallace Gastropub,8906944,14164893500,0,3,19,3.4,14164893500,%2B14164893500,EIy-oqkd-ewkI1-C-AMclA,Twisted Kilt Pub and Eatery,4,19,$$,0,Pubs,ChIJD42jzjgzK4gRjs6TuTI4NiI,The Wallace Gastropub,4.2,43.6992941,-79.3970712,2
The Grille,8910076,14162557455,0,2,130,3.9,14162557455,%2B14162557455,Jnw072ogcKlp758gI_PTjQ,The Grille Restaurant & Bar,3,118,$$,0,Barbeque,ChIJd4pJ7uE3K4gRz1yLKG_qruA,The Grille on the Queensway,4.1,43.617709,-79.542885,1
Mong-Kut Thai Gold,8907927,14164632667,0,2,21,3.5,14164632667,%2B14164632667,ELt26I6N0VqVywR5J4TMlw,Mong-Kut Thai,3.5,35,$$,0,Thai,ChIJD51l_6TM1IkRzPwSNilXJNc,Mong Kut Thai Gold,4.2,43.6777718,-79.3500012,0
Ali Baba's,8906635,14164618500,0,1,16,3.6,14164618500,%2B14164618500,h0DBLA6OLptMv0HVanTAvA,Ali Baba's Middle Eastern Cuisine,4,21,$,0,Middle Eastern,ChIJd6t_HqDM1IkRorlkozlfCro,Ali Baba’s Middle Eastern Cuisine,4,43.676195,-79.35799,1
The Tulip,8906302,14164695797,0,2,111,4,14164695797,%2B14164695797,k6cFy32TrLN9Cjiiset_dg,The Tulip,3,96,$$,0,Steakhouses,ChIJd8iHcYzL1IkR_i3DHeyQ8NA,The Tulip Restaurant,4,43.666359,-79.316987,1
Diana's Oyster Bar And Grill,8903007,14162881588,0,3,120,4.2,14162881588,%2B14162881588,Mrqk1ydkvgKtlxrExCv6gQ,Diana's Oyster Bar and Grill,3.5,159,$$$,0,Seafood,ChIJdbQIbwDS1IkR_jttvhffhnE,Diana's Oyster Bar and Grill,4.2,43.7456973,-79.2916165,3
Ed's Real Scoop,8911085,14164062525,0,1,118,4.5,14164062525,%2B14164062525,9KBd2YPnRxaNjZz23TUd6A,Ed's Real Scoop,4.5,184,$$,0,Ice Cream & Frozen Yogurt,ChIJddc2R3HL1IkRTTQ-DwSBkEY,Ed's Real Scoop - Leslieville,4.7,43.660786,-79.342,1
Makkah Restaurant,8907125,14166932222,0,1,8,3.1,14166932222,%2B14166932222,,,,,,,,ChIJDeq49SDM1IkRNShMj1RbpcQ,Makkah Restaurant,3.7,43.6906625,-79.2918029,1
Vila Verde,8906324,14166032515,0,2,39,3.7,14166032515,%2B14166032515,2H5EaBEreDzzP7sPmD_oDQ,Churrasqueira Vila Verde Restaurant,4,14,$$,0,Portuguese,ChIJDf1CheU0K4gRYnjdywHJgKs,Churrasqueira Vila Verde Restaurant,4.4,43.6512434,-79.4106314,1
Hibiscus Cafe,8909347,14163646183,0,1,119,4.2,14163646183,%2B14163646183,tTzQZTrwBgwxMch77nCJfQ,Hibiscus,4,250,$$,0,Vegan,ChIJdfCcBsI0K4gRwxAyCzI_VGw,Hibiscus,4.4,43.6554127,-79.4025203,2
Red Lobster,8900081,14164912507,0,3,66,3.7,14164912507,%2B14164912507,hTdJAjSZtHWwqqh5cCeAfA,Red Lobster,3.5,101,$$,0,Seafood,ChIJDfJARUjS1IkR3k56Whp2ZZI,Red Lobster,4.2,43.778415,-79.311773,2
STK Toronto,18385247,14166139660,0,4,12,2.7,14166139660,%2B14166139660,KT2E2HQtb0HA0zsjbVp2BQ,STK Toronto,3,139,$$$$,0,Steakhouses,ChIJDQe13aQ0K4gRbEgW8SUwSSM,STK Toronto,4,43.6703902,-79.394312,4
The Hot House Restaurant & Bar,8906503,14163667800,0,3,268,4.3,14163667800,%2B14163667800,Orgm9nmcClxnAUva4nOKyA,Hothouse,3.5,320,$$,0,Italian,ChIJdQuJ2WwtK4gR3acgwbAAztI,HOTHOUSE,4.2,43.648875,-79.3736742,2
Just Greek,8909839,14162395000,0,2,80,3.9,14162395000,%2B14162395000,JzU16A6I0EFO3k4IrUBxgA,Just Greek Restaurant,3.5,42,$$,0,Greek,ChIJdQV_EFQ2K4gRTLFJg0VcLJs,Just Greek Restaurant,3.9,43.647703,-79.510497,2
Thai On Yonge,8911735,14165852788,0,2,15,3.5,14165852788,%2B14165852788,0JqPI6mv7xHloURlf0L4Mg,Thai On Yonge,3.5,117,$$,0,Thai,ChIJdwAWnso0K4gRDzEEupBagQc,Thai On Yonge,4,43.65855,-79.3820719,1
Hungary Thai,8908246,14165956405,0,2,36,3.6,14165956405,%2B14165956405,Pwjo1kXWk4dyldClSNfyag,Hungary Thai Bar & Eatery Restaurant,3,93,$$,0,Thai,ChIJDWzpbcI0K4gR9BVoAsHgd4c,Hungary Thai,3.8,43.654321,-79.402084,2
Buddha's Vegetarian Restaurant,8909047,14166033811,0,1,96,4.3,14166033811,%2B14166033811,XqPMOwrJ0xjphyNQYcoPLg,Buddha's Vegan Foods,4,115,$,0,Vegetarian,ChIJDXlWGug0K4gRABm4DQxfsVo,Buddha's,4.5,43.6519068,-79.4033683,1
Hero Certified Burgers,8906987,14166421395,0,1,21,2.5,14166421395,%2B14166421395,7AH10sZESTObfbfGZbiFlw,Hero Certified Burgers - TD Towers,3,11,$,0,Burgers,ChIJdxywAtM0K4gRwFRpQq_orVc,Hero Certified Burgers,3.9,43.6472042,-79.3830649,2
La Société,8906782,14165519929,0,3,177,4,14165519929,%2B14165519929,kGOr_D-LNpgZ2M9N8TT4QQ,La Societe - Toronto,3,341,$$$,0,French,ChIJDzMPtLo0K4gR_H_DsafIyGA,La Société,4,43.668713,-79.392259,3
Murphy's Law,8909304,14166905516,0,2,83,3.9,14166905516,%2B14166905516,Dxp9SElV1f5MwPxIun_47w,Murphy's Law Pub and Kitchen,2.5,101,$$,0,Pubs,ChIJE02qtPTL1IkRyKS3J4rVXF0,Murphy's Law Pub And Kitchen,3.8,43.6673749,-79.3127741,2
The Grover,8910931,14166919200,0,2,27,3.5,14166919200,%2B14166919200,7RiWdR02uwbPjTJVUhmGAw,The Grover Pub,3.5,28,$$,0,Pubs,ChIJe1mYShvM1IkR886wEQznDmc,The Grover Pub,4.1,43.6792427,-79.297302,2
Golden Crisp Fish and Chips,17737297,14162458839,0,1,18,3.5,14162458839,%2B14162458839,gh-nY0AZC7dVgDrXk5BpGw,Golden Crisp Fish & Chips,3.5,29,$$,0,Seafood,ChIJe43-fDMxK4gRnrxO-mNixO0,Golden Crisp Fish & Chips,4.6,43.690361,-79.4989883,2
Yellow Cup Cafe,8909040,14162316688,0,1,107,4,14162316688,%2B14162316688,mSm-zi8b2H-vK8naUSESqA,Yellow Cup Cafe,3.5,85,$$,0,Coffee & Tea,ChIJe7As3PM3K4gRBXmQ7UrUNU0,Yellow Cup Cafe,4.3,43.6320429,-79.5518273,2
Leña Restaurante,18340705,14165073378,0,1,29,4.1,14165073378,%2B14165073378,e_ILiIs2pVpskfeL-zFtTw,Leña Restaurante,3,226,$$$,0,Latin American,ChIJe8kdIzPL1IkR95b8l3Aazt8,Leña Restaurante,4.1,43.6517684,-79.3791791,3
Sanagan's Meat Locker,8908411,14165939747,0,1,47,4.2,14165939747,%2B14165939747,GTNhbajbPNao5ITndlYy6Q,Sanagan's Meat Locker,4.5,115,$$,0,Meat Shops,ChIJe9TvMMI0K4gRm2iMmQ6_h2M,Sanagan's Meat Locker,4.8,43.6548282,-79.4007689,0
The Remarkable Bean,16547627,14164619111,0,1,3,0,14164619111,%2B14164619111,5mqufpjeUcF_7iRcn76Wcw,Remarkable Bean,4,24,$,0,Coffee & Tea,ChIJE9vU1nfL1IkRrvgFqrJ1-9Y,Remarkable Bean,4.5,43.6619227,-79.3356851,1
Nimman,8910998,14162554224,0,2,53,4,14162554224,%2B14162554224,HxSINQAplSFAn6of-wexcA,Nimman Thai Cuisine,4,115,$$,0,Thai,ChIJEaW5Wh42K4gRMyFHNjr8jxw,Nimman Thai Cuisine,4.4,43.6133291,-79.48861,2
The Keg Steakhouse + Bar - Dixon Road,16547461,14166752311,0,4,75,4,14166752311,%2B14166752311,tb7LN9t_SaI_6wGu1dHR2g,The Keg Steakhouse + Bar,4,137,$$$,0,Steakhouses,ChIJedkCaJs5K4gRAdfHaznaj2E,The Keg Steakhouse + Bar - Dixon Road,4.4,43.6862876,-79.5974931,3
Caffe Demetre,8908551,14162342233,0,2,58,4,14162342233,%2B14162342233,8S60rwfUEDwOv0VE27ySTg,Caffe Demetre,3.5,37,$$,0,Desserts,ChIJESVylFY2K4gRrxuUmdnXzcc,Demetres Kingsway,4.4,43.6481254,-79.5086309,0
Moxie's Grill & Bar,16500635,14162968803,0,3,82,3.5,14162968803,%2B14162968803,7hUp4XxmUCGqvPFAM8IJww,Moxie's Grill & Bar,3,97,$$,0,Canadian (New),ChIJEVBda6TR1IkR64OJ0OKHsaU,Moxie's Grill & Bar,4.1,43.7767555,-79.2590081,2
K & A Caribbean Cuisine,17868996,14165437696,0,1,1,0,14165437696,%2B14165437696,,,,,,,,ChIJEVWoLbU2K4gRPOjNpTh4aSs,K&A Carribean Cuisine & Bar,4.4,43.687597,-79.4905459,0
SOCO Kitchen + Bar,8911526,14166375465,0,3,44,3.9,14166375465,%2B14166375465,9eu2lQMROTKdrPyGkwZLYw,Soco Kitchen and Bar,3.5,187,$$,0,Bars,ChIJExALTdQ0K4gRbpnB-LrBIYc,SOCO Kitchen + Bar,4.1,43.6426733,-79.383836,3
Patisserie La Cigogne,8907293,14164662345,0,2,41,3.9,14164662345,%2B14164662345,n44grut83X0UiRZCA-O1fw,Patisserie La Cigogne,3.5,82,$$,0,Desserts,ChIJeYgwFtLM1IkRfoKl65mwxYk,Pâtisserie La Cigogne,4.3,43.7065587,-79.3756706,2
Eden Trattoria,8911062,14162555588,0,3,152,4,14162555588,%2B14162555588,72_6srKAdZPSHCGNwK2Hfg,Eden Trattoria,3.5,124,$$,0,Italian,ChIJeZ_4aAw2K4gRUagW-PBzEjg,Eden Trattoria,4.3,43.6272928,-79.4768004,2
Grace O'Malley's,8904960,14165961444,0,2,52,3.4,14165961444,%2B14165961444,XuJNM9O8NNQ8KA7qMYqkyg,Grace O'Malley's,2.5,103,$$,0,Pubs,ChIJeZl4rNE0K4gRm7_kS4GEW2c,Grace O’Malley’,3.9,43.6476863,-79.3885854,0
New York Subs and Burritos,8909974,14162030999,0,1,80,4,14162030999,%2B14162030999,,,,,,,,ChIJEZRVkd00K4gRMkK9927BVb4,New York Subs & Burritos,4.1,43.6478034,-79.4018318,1
High Street Fish And Chips,8911125,14165108905,0,1,60,4.2,14165108905,%2B14165108905,lBuvkPla_tRrPgNjNWwLIA,High Street Fish and Chips,4,51,$$,0,Fish & Chips,ChIJF0j9TobN1IkRA8bkOAfkG1Y,High Street Fish And Chips,4.4,43.745297,-79.3249824,2
Burrito Boyz,8908946,14162512699,0,1,119,4.2,14162512699,%2B14162512699,zQRgTsipvU36PrEuC2pjaw,Burrito Boyz,4,35,$,0,Mexican,ChIJf34bW2lIK4gRGGVKgqPnYoo,Burrito Boyz,4.5,43.5923268,-79.5421426,1
China China Express,17731532,14162424462,0,1,11,3.4,14162424462,%2B14162424462,CGR7fAfsGYIKgIW4lMsNhA,China China Express,3,3,0,0,Chinese,ChIJf3yNHdswK4gRgZsxCYQNPJg,China China Express,3.8,43.7030141,-79.5244459,1
Subway,8907145,14166939018,0,1,5,2.9,14166939018,%2B14166939018,,,,,,,,ChIJf8BlKJ7O1IkRV_mi8r7suQ4,Subway,3.9,43.6903915,-79.2906495,1
Chick-N-Joy,8905060,14164615848,0,1,33,3.9,14164615848,%2B14164615848,np6Eytu5v98oleQuQ5hT5Q,Chick-N-Joy,4,47,$,0,Fast Food,ChIJfbxeAo_L1IkRA3oZF7aqfso,Chick-N-Joy,4.1,43.6651504,-79.3213699,1
Hy's Steakhouse,8905424,14163646600,0,4,109,4.1,14163646600,%2B14163646600,0BW6h-igJinzbqc-prYUaQ,Hy's Steakhouse & Cocktail Bar,3.5,109,$$$$,0,Steakhouses,ChIJfczpedI0K4gRee_JJo7RzaQ,Hy's Steakhouse & Cocktail Bar - opening summer 2019,4.5,43.6510487,-79.3808502,4
Perfect Chinese Restaurant,8910298,14162976100,0,1,152,4.1,14162976100,%2B14162976100,I6oxEn1HT41S2GPrDKPPvA,Perfect Chinese Restaurant,2.5,265,$$,0,Dim Sum,ChIJfdMtBnPR1IkR4DvL-7zMCvg,Perfect Chinese Restaurant,3.5,43.7878227,-79.2703167,1
Churrasqueira Martin's,8908782,14166574343,0,3,42,3.9,14166574343,%2B14166574343,kmTPecVJV-1aEP1rapNDGw,Churrasqueira Martins,3.5,52,$$,0,Portuguese,ChIJFQJnMqo2K4gRfRm2uLlu6xc,Churrasqueira Martins Grill House,4.3,43.6807613,-79.4734944,2
Seara,8909570,14166532424,0,1,2,0,14166532424,%2B14166532424,Cr9yQp1qrYOJTx1J-aCWeQ,Seara Bakery & Pastry,3.5,15,$$,0,Bakeries,ChIJFQJnMqo2K4gRjVTtLIKqkRI,Seara Bakery & Pastery,4.1,43.6806332,-79.4731459,1
King's BBQ,8908803,14166520022,0,2,2,3.1,14166520022,%2B14166520022,cfXjoEFkvR7rh3tlVhPoJA,King's BBQ Chicken Restaurant,2.5,2,0,0,Spanish,ChIJFRUlEqo2K4gRIlr9LQKuFAc,King's Chicken,4,43.6818865,-79.4709585,1
Hogtown Smoke,8906787,14166919009,0,2,91,3.9,14166919009,%2B14166919009,NFyB1bp9a7tGB2cnSjOUDw,Hogtown Smoke,4,57,$$,0,Barbeque,ChIJfSln8PfL1IkRxQbAZ1weVN4,Hogtown Smoke,4.3,43.6694407,-79.3020439,2
Prairie Girl Bakery,8907545,14165042253,0,1,21,3.7,14165042253,%2B14165042253,R7Z64ikM0LCWHG6OzXIOaA,Prairie Girl Bakery,4,60,$$,0,Bakeries,ChIJFWaoZzLL1IkRpCzRUXnupfQ,Prairie Girl Bakery,4.1,43.6497407,-79.3770772,2
Prairie Girl Bakery,8904075,14165042253,0,1,142,4.1,14165042253,%2B14165042253,R7Z64ikM0LCWHG6OzXIOaA,Prairie Girl Bakery,4,60,$$,0,Bakeries,ChIJFWaoZzLL1IkRpCzRUXnupfQ,Prairie Girl Bakery,4.1,43.6497407,-79.3770772,2
Prairie Girl Bakery,8908046,14165042253,0,1,11,3.5,14165042253,%2B14165042253,R7Z64ikM0LCWHG6OzXIOaA,Prairie Girl Bakery,4,60,$$,0,Bakeries,ChIJFWaoZzLL1IkRpCzRUXnupfQ,Prairie Girl Bakery,4.1,43.6497407,-79.3770772,2
Scotland Yard,8903098,14163646572,0,3,80,4.1,14163646572,%2B14163646572,BDl14379gOP4Ad0ICt57lQ,Scotland Yard,3,75,$$,0,Pubs,ChIJFy2acS7L1IkRpOsjQVss1yw,Scotland Yard Pub,4.2,43.6470371,-79.3740585,2
Biagio Ristorante,8908174,14163664040,0,4,55,4,14163664040,%2B14163664040,OqYZdBUgmId7tZMAVpiFCw,Biagio Ristorante,4,30,$$$,0,Italian,ChIJfybYrjHL1IkRXIwAtHL9d48,Biagio Ristorante,4.6,43.6502345,-79.3723842,3
Cibo Wine Bar King St West,8904380,14165043939,0,3,156,4.3,14165043939,%2B14165043939,oKZPgeCOxnVSxudYcn1OtQ,Cibo Wine Bar,3.5,298,$$$,0,Wine Bars,ChIJfYcPrt40K4gRZwhcYtUPVTw,Cibo Wine Bar King St West,4.2,43.6452414,-79.3974043,3
Tango Palace Coffee Company,8905931,14164658085,0,1,58,4.1,14164658085,%2B14164658085,j29tuUdrfaxmGjwxHdHZPA,Tango Palace Coffee Company,4,112,$,0,Coffee & Tea,ChIJG_EAP53L1IkR663h7vHh9hg,Tango Palace Coffee Company,4.5,43.6626185,-79.3337826,2
Ka Chi Korean Restaurant,8907244,14165971999,0,2,127,4.3,14165971999,%2B14165971999,tGBeFfwXCUZOsb0YWiMWIA,Ka Chi Korean Restaurant,3.5,130,$,0,Korean,ChIJg-fmUrXP1IkRKLD3UgCzgas,Ka Chi Korean Restaurant,3.9,43.654394,-79.399329,1
Tim Hortons,8905959,14162033931,0,1,15,2.7,14162033931,%2B14162033931,8k62wYhDVq1-652YbJi5eg,Tim Hortons,3.5,7,$,0,Coffee & Tea,ChIJg-ztZ800K4gRxMBY5Fci5fU,Tim Hortons,3.6,43.6497961,-79.3820226,1
Fusaro's Italian Kitchen,8905788,14162608414,0,2,119,4.3,14162608414,%2B14162608414,sKrt4CMGyG8YAjxVkk4hPQ,Fusaro's Kitchen,4,131,$$,0,Italian,ChIJG1ubn9s0K4gRJlAfFrJF15s,Fusaro's Italian Kitchen,4.5,43.6481563,-79.3958049,2
Fresh,8904958,14165994442,0,2,213,4.3,14165994442,%2B14165994442,HSPMT3m9OOD4ypMO4wwOdg,Fresh On Front,4,54,$$$,0,Vegan,ChIJG1ubn9s0K4gRv7vo5hruH-I,Fresh on Spadina,4.4,43.6481313,-79.3957958,2
Fresh,8907820,14165994442,0,2,68,4.1,14165994442,%2B14165994442,HSPMT3m9OOD4ypMO4wwOdg,Fresh On Front,4,54,$$$,0,Vegan,ChIJG1ubn9s0K4gRv7vo5hruH-I,Fresh on Spadina,4.4,43.6481313,-79.3957958,2
Echo Sushi,8907514,14163228861,0,2,78,3.9,14163228861,%2B14163228861,LCb2moBNkcBto_32rmZJ5A,Echo Sushi,3.5,166,$$,0,Sushi Bars,ChIJg1V7yz4zK4gRcRUyO9wS5AY,Echo Sushi,4.3,43.7012753,-79.3974114,2
Cool Runnings,8911562,14166938724,0,2,28,3.9,14166938724,%2B14166938724,t5mTYSaFtxiDGWVVR_A6qg,Cool Runnings Restaurant,4,91,$$,0,Caribbean,ChIJg3HeFxrM1IkRxeU-R_oQoW4,Cool Runnings Restaurant,4.5,43.6834172,-79.3001145,2
The Famous Indian Cuisine,8906794,14164064511,0,2,37,3.7,14164064511,%2B14164064511,UXEqtEXs92COE3UiaSx4oA,The Famous Indian Cuisine,4,50,$$,0,Indian,ChIJG3K22XfM1IkRlG3UDVRUjsU,The New Famous Indian Cuisine,3.6,43.6721178,-79.3232197,1
Tim Hortons,8908307,14165931477,0,1,9,2.9,14165931477,%2B14165931477,OK6xfir2LGfAK462SwU1IA,Tim Horton,4.5,4,$$,0,Cafes,ChIJg3WwfsQ0K4gR4rgms8A2ZeM,Tim Hortons,3.6,43.6529623,-79.3970811,1
Mandarin Restaurant - Yonge,8908921,14164862222,0,3,81,3.9,14164862222,%2B14164862222,UpbTdzW9OoVrnbpHyxnMWg,Mandarin Restaurant - Toronto,3.5,111,$$,0,Chinese,ChIJg482lDwzK4gRXv0WroRd75o,Mandarin Restaurant,4.1,43.7059991,-79.3984414,2
Amadeu's,8908721,14165911245,0,3,49,3.8,14165911245,%2B14165911245,vHwE7OKl6W3M28a5uzJ0kg,Amadeu's Restaurant,3,50,$$,0,Portuguese,ChIJg71pb8I0K4gRnutORZMLye4,Amadeu's Restaurant,4.1,43.6539988,-79.4019757,2
Drake One Fifty,8905108,14163636150,0,4,126,4.2,14163636150,%2B14163636150,W2NzlS8OJzGfDfr9oRz11Q,Drake One Fifty,3.5,227,$$$,0,Cocktail Bars,ChIJg8QKis00K4gRxBmvInxa51o,Drake One Fifty,4.1,43.6495968,-79.3845743,3
Sanremo Bakery,8901175,14162552808,0,2,148,4.3,14162552808,%2B14162552808,l-Zjik0MbpabQPv-nNp9YQ,Sanremo Bakery,4.5,377,$$,0,Bakeries,ChIJG9mvbCQ2K4gR7plruqYa1ak,Sanremo Bakery,4.7,43.6185225,-79.4996952,2
Remarkable Bean,8909015,14166902420,0,1,37,4.2,14166902420,%2B14166902420,D5cyvit3V5vEFzRXOc1Y4Q,Remarkable Bean,4,55,$,0,Coffee & Tea,ChIJGaAd0qvO1IkR7H8vu1nRChw,Remarkable Bean,4.5,43.6728997,-79.2870519,1
Freshii,8904927,14162038456,0,2,51,3,14162038456,%2B14162038456,TVLAvAFx0FqAkKGKHVjHpQ,Freshii,3,42,$,0,Salad,ChIJgaamnts0K4gRHwTbMXG6394,Freshii,4,43.647768,-79.396446,2
Sushi Bon,8904344,14165168688,0,2,48,3.5,14165168688,%2B14165168688,D4qFvxY2hIPrZ_o7bFhhWA,Sushi Bon,3,46,$$,0,Sushi Bars,ChIJgdZ7A_E0K4gRz_gddydhTmg,Sushi Bon,3.4,43.6550304,-79.4174735,1
Sotto Voce,8904694,14165364564,0,3,24,3.6,14165364564,%2B14165364564,va7QuRicUp1Klt5dyCR7mg,Sotto Voce Wine & Pasta Bar,4,25,$$$,0,Italian,ChIJgfZ8Ju40K4gR8tSKSrCvCfU,Sotto Voce Wine & Pasta Bar,4.4,43.655166,-79.4136114,2
Mamma Martino's,8900947,14162513337,0,2,220,4.1,14162513337,%2B14162513337,y0QzKWNVoXCbZpk6uhEgGA,Mamma Martino's Pasta and Pizzeria Restaurant,3.5,139,$$,0,Italian,ChIJGQFjXz42K4gRkhP_dtr5DN0,Mamma Martino’s Restaurant,4.3,43.6279897,-79.4961157,1
Bukhara Grill,16527256,14165515199,0,2,76,4.1,14165515199,%2B14165515199,,,,,,,,ChIJGRVOJ4c2K4gRFd8pTJ-tqys,Bukhara Grill,4.2,43.6508247,-79.4769685,2
Pizza Maple,8903212,14162473333,0,1,3,2.9,14162473333,%2B14162473333,EKsJQUaKQXfqFNFyJ_uJDw,Pizza Maple,1,2,$,0,Pizza,ChIJgTaQx0gxK4gRZQgiAe45NBU,tudo’s Pizza House,4.3,43.695809,-79.487868,0
Sweet Olenka's,8900856,14165217444,0,1,70,4.2,14165217444,%2B14165217444,AyUO53ftWgCU0gcrYMb3cQ,Sweet Olenka's,4,87,$$,0,Desserts,ChIJGUj3wcRJK4gR160GVHXf_sU,Sweet Olenka's,4.5,43.6020879,-79.5002445,2
Dumpling House,8908499,14165968898,0,1,159,4.4,14165968898,%2B14165968898,fGurvC5BdOfd5MIuLUQYVA,Dumpling House Restaurant,3.5,548,$,0,Chinese,ChIJGURRlsM0K4gRvjF3bakHYNM,Dumpling House,4.2,43.6538017,-79.3986765,1
Sushi Bong,8911216,14162270022,0,2,169,4.2,14162270022,%2B14162270022,PUneCUDGvdgnay3uvI89fA,Sushi Bong,3.5,287,$,0,Sushi Bars,ChIJgwUJWG0tK4gR3V2HPKc6u8c,Sushi Bong,4.4,43.775165,-79.413705,1
Casa Di Giorgio Ristorante,8908565,14166867066,0,2,43,3.8,14166867066,%2B14166867066,Huo1lJmVkdqvFuLtA74Nhw,Casa Di Giorgios,4,59,$$,0,Italian,ChIJGX8wfIvL1IkRRHesq8SjrIQ,Casa Di Giorgio Restaurant,4.2,43.666786,-79.315171,2
Boom Breakfast & Co,8905319,14165343447,0,2,105,3.8,14165343447,%2B14165343447,TyCoINxmCnaWVHzWUT3xKQ,Boom Breakfast & Company,3,74,$$,0,Breakfast & Brunch,ChIJGY6iGvc0K4gRShI41nSGMIg,Boom Breakfast & Co,4.3,43.6546979,-79.4218058,2
Globe Bistro,8906979,14164662000,0,3,124,4.1,14164662000,%2B14164662000,lJOGYkb8_n77ixVh_3zaug,Globe Bistro,3.5,125,$$$,0,Canadian (New),ChIJGyojH6DM1IkR3Oq8uYU2-lY,Globe Bistro,4.4,43.6765071,-79.358071,3
El Sol,8908492,14164058074,0,2,61,3.8,14164058074,%2B14164058074,0FH5h58Qls1VIuXh5QORlg,El Sol Mexican Gallery Restaurant,3,45,$$,0,Mexican,ChIJGYspImXM1IkRZZ7woKnqzR0,El Sol,4,43.6829366,-79.3264656,2
Crown Prince Fine Dining,8900893,14164908893,0,2,66,4.1,14164908893,%2B14164908893,oRgoOhwCex1X9j1iQ9ou3w,Crown Prince Fine Dining & Banquet,3.5,182,$$,0,Dim Sum,ChIJGytx13TT1IkRcF__vY8dFuQ,Crown Prince Fine Dining and Banquet,3.8,43.8063889,-79.3386111,2
